stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.100735178225793,0.470948296764195,0,0,9.68643830180018,12.5157830242262,0,1.03644818139492,0.146600331674958,0.359999999999999,0.459999999999999,0.619999999999999,NaN,NaN,500,1063,345,0,0,1904,598,1306,0,0,0,0,0,0,700,0.658513640639699,0,0,563,0,1,32,32,0,0,0,0,0,0,0,0.576916666666705,0,0,0,0.575945267047748,0.661153817838081,0,0,0,0,0,0.354333333333331,4.25199999999997,0,0,3.64999999999963,700,0.850399999999995,28.75,49.8333333333333,0,0.0234534336782692,0.0510000000000002,NaN,NaN,0.99175103112111,1904,0,0.0982142857142857,0,0.104795867355441,0.103046158973504,1.1789017,0,667135857654,21216712889,105363559,0,137927361,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,5.75,4.91666666666667,-2.58333333333333,-3.41666666666667,500,345,0,42,155,0.688,1063,0,0,0,0,0,1,0
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0978150691997933,0.464032137286953,0,0,9.94494517289254,13.068629701889,0,1.03648361491207,0.15444997236042,0.4,0.5784,0.720000000000001,NaN,NaN,600,1292,407,0,0,2339,670,1669,0,0,0,0,0,0,869,0.672600619195046,0,0,692,0,1,32,32,0,0,0,0,0,0,0,0.636500000000056,0,0,0,0.635857043139625,0.707531886064572,0,0,0,0,0,0.430666666666656,5.16799999999987,0,0,3.64999999999963,869,1.03359999999997,33.9166666666667,55.8333333333333,0,0.0239171826625388,0.0520000000000005,NaN,NaN,0.999239933645001,2339,0,0.104745617785378,0,0.104795867355441,0.103046158973504,1.1417128,0,667135857654,21216712889,105363559,0,137768384,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,6.78333333333333,6.41666666666667,-1.55,-1.91666666666667,600,407,0,44,193,0.636,1292,0,0,0,0,0,1,0
development-only,16026019,n5-moderate-bg30,N5 Moderate bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0867589567557843,0.486323776646636,0,0,9.75718716337225,12.7484493723586,0,1.03664370059334,0.126655610834715,0.300000000000001,0.518400000000003,0.720000000000001,NaN,NaN,750,1607,493,0,0,2869,850,2019,0,0,0,0,0,0,1088,0.677037958929683,0,0,857,0,1,32,32,0,0,0,0,0,0,0,0.716000000000038,0,0,0,0.720668651328905,0.792108072697183,0,0,0,0,0,0.535666666666645,6.42799999999974,0,0,3.64999999999963,1088,1.28559999999995,41.0833333333333,70.8333333333333,0,0.0236347230864967,0.0510000000000002,NaN,NaN,0.987823365644496,2869,0,0.10177762286511,0,0.104795867355441,0.103046158973504,1.1233101,0,667135857654,21216712889,105363559,0,137617655,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,8.21666666666667,7,-0.116666666666667,-1.33333333333333,750,493,0,67,257,0.622999999999999,1607,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.126479552170251,0.423172255461118,0,0,9.9993244408649,13.972200041265,0,1.03665417730032,0.195577667219458,0.5,0.880000000000001,1.16,0.702564953012714,0.506987285793256,1165,2311,402,0,189,4254,599,3655,1280,189,1091,0,0,0,1840,0.796192124621376,0,297,1444,37,1,32,32,0,0,0,0,0,1280,242,0.780750000000003,0,0,0,0.768546810664928,0.849564482608622,0,0,0,0,0,0.770333333333285,9.24399999999943,0,0.32768,3.64999999999963,1530,1.84879999999989,33.5,49.9166666666667,15.75,0.0178096062310689,0.0460000000000003,0.0610370370370372,0.1354,0.979655674102813,4715,0,0.305832449628844,0,0.301009831694718,0.3048791868022,1.7163299,0,667135857654,21812775872,110997405,0,139590816,csma,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,6.7,5.16666666666667,-1.63333333333333,-3.16666666666667,1165,402,297,157,763,0.653,0,0,0,0,0,0,1,310
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,5,ring2,6dof,csma,0.2,0.2,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.126479552170251,0.423172255461118,0,0,9.9993244408649,13.972200041265,0,1.03665417730032,0.195577667219458,0.5,0.880000000000001,1.16,0.702564953012714,0.506987285793256,1165,2311,402,0,189,4254,599,3655,1280,189,1091,0,0,0,1840,0.796192124621376,0,297,1444,37,1,32,32,0,0,0,0,0,1280,242,0.780750000000003,0,11,0,0.768546810664928,0.849564482608622,0,0,0,0,0,0.770333333333285,9.24399999999943,0,0.32768,3.64999999999963,1530,1.84879999999989,33.5,49.9166666666667,15.75,0.0178096062310689,0.0460000000000003,0.0610370370370372,0.1354,0.979655674102813,4715,0,0.305832449628844,0,0.301009831694718,0.3048791868022,1.60063,0,667135857654,21812775872,110997405,0,199678222,csma,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,6.7,5.16666666666667,-1.63333333333333,-3.16666666666667,1165,402,297,157,763,0.653,0,0,0,0,0,0,1,310
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0800065487459437,0.499070837210518,0,0,9.78058829311649,13.1736554929332,0,1.03659885762782,0.115046987285793,0.279999999999999,0.360000000000001,0.460000000000001,0.328955223880597,0.213908236594804,1035,1961,555,0,356,3677,852,2825,1449,356,1093,0,0,0,1304,0.664966853646099,0,149,1075,25,1,32,32,0,0,0,0,0,1449,109,0.810249999999988,0,0,0,0.789773620126501,0.886379398831742,0,0,0,0,0,0.653666666666632,7.84399999999958,0,0.370944000000001,3.64999999999963,1304,1.56879999999992,46.25,71,29.6666666666667,0.017242223355431,0.0400000000000009,0.0570646067415731,0.11625,0.964069419883883,4195,0,0.304171632896305,0,0.301009831694718,0.3048791868022,1.7145364,0,667135857654,21812775872,110997405,0,136077667,csma,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,9.25,6.75,0.916666666666666,-1.58333333333333,1035,555,149,103,480,0.453,1961,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0829027314226249,0.495843762855253,0,0,9.60049917339586,13.0619878090041,0,1.03653869004826,0.120796019900497,0.32,0.48,0.66,0.339369817578773,0.218573797678276,1064,2030,559,0,357,3759,848,2911,1492,357,1135,0,0,0,1376,0.677832512315271,0,119,1085,21,1,32,32,0,0,0,0,0,1492,128,0.823999999999984,0,0,0,0.797477335362237,0.881271974573949,0,0,0,0,0,0.676666666666629,8.11999999999955,0,0.381951999999999,3.64999999999963,1376,1.62399999999991,46.5833333333333,70.6666666666667,29.75,0.0112719211822661,0.035,0.0498599439775911,0.1084,0.965296634385185,4287,0,0.309540471191976,0,0.301009831694718,0.3048791868022,1.6461551,0,667135857654,21812775872,110997405,0,136104034,csma,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,9.31666666666667,7,0.983333333333333,-1.33333333333333,1064,559,119,111,505,0.647,2030,1328,964,0.725903614457831,0,0,1,0
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0814568566064602,0.483106241248148,0,0,9.60049917339586,13.1729808646779,0,1.03666416456343,0.131254836926479,0.360000000000001,0.640000000000001,0.98,0.326843559977888,0.19558872305141,1064,2013,554,0,368,3726,856,2870,1655,368,1287,0,0,0,1357,0.674118231495281,0,129,1078,24,1,32,32,0,0,0,0,0,1655,135,0.820666666666651,0,0,0,0.778881834193653,0.863001301789202,0,0,0,0,0,0.670999999999963,8.05199999999956,0,0.423679999999999,3.64999999999963,1357,1.61039999999991,46.1666666666667,71.3333333333333,30.6666666666667,0.0126343765524094,0.0369999999999999,0.0523233695652175,0.113950000000001,0.953303307967076,4337,0,0.305741295826608,0,0.301009831694718,0.3048791868022,1.7042951,0,667135857654,21812775872,110997405,0,136104658,csma,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,9.23333333333333,6.58333333333333,0.9,-1.75,1064,554,129,123,510,0.545,2013,1399,833,0.59542530378842,4602,0,1,0
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.180419981486466,0.357000966998922,1,0,9.92411352666938,13.5894089427307,0,1.03667095519241,0.281481481481481,0.74,1.22,1.48,NaN,NaN,375,816,215,0,0,1458,319,1139,0,0,0,0,0,0,564,0.691176470588235,0,0,441,0,1,32,32,0,0,0,0,0,0,0,0.511333333333352,0,0,0,0.520365176752558,0.58784069806992,0,0,0,0,0,0.272,3.264,0,0,3.64999999999963,564,0.6528,17.9166666666667,26.5833333333333,0,0.0240085784313727,0.052,NaN,NaN,0.98550261166187,1458,0,0.306584362139918,0,0.301009831694718,0.3048791868022,1.1419426,0,667135857654,21812775872,110997405,0,135459845,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,3.58333333333333,3,-4.75,-5.33333333333333,375,215,0,39,160,1.156,816,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.129348394924663,0.431612015648269,0,0,9.68643830180018,13.4357260497948,0,1.03641179522734,0.192835820895522,0.491999999999998,0.72,0.959999999999999,NaN,NaN,500,1063,311,0,0,1904,462,1442,0,0,0,0,0,0,700,0.658513640639699,0,0,563,0,1,32,32,0,0,0,0,0,0,0,0.576916666666705,0,0,0,0.575945267047748,0.661153817838081,0,0,0,0,0,0.354333333333331,4.25199999999997,0,0,3.64999999999963,700,0.850399999999995,25.9166666666667,38.5,0,0.0234534336782692,0.0510000000000002,NaN,NaN,0.970753249360165,1904,0,0.296743697478992,0,0.301009831694718,0.3048791868022,1.1017415,0,667135857654,21812775872,110997405,0,136201197,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,5.18333333333333,3.91666666666667,-3.15,-4.41666666666667,500,311,0,53,189,0.728,1063,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.119877102405834,0.439087517491242,0,0,9.94494517289254,13.7710378085493,0,1.03643934629226,0.189662797125483,0.48,0.719999999999999,1.02,NaN,NaN,600,1292,365,0,0,2339,528,1811,0,0,0,0,0,0,869,0.672600619195046,0,0,692,0,1,32,32,0,0,0,0,0,0,0,0.636500000000056,0,0,0,0.635857043139625,0.707531886064572,0,0,0,0,0,0.430666666666656,5.16799999999987,0,0,3.64999999999963,869,1.03359999999997,30.4166666666667,44,0,0.0239171826625388,0.0520000000000005,NaN,NaN,0.994476169148658,2339,0,0.30312099187687,0,0.301009831694718,0.3048791868022,1.139286,0,667135857654,21812775872,110997405,0,136042220,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,6.08333333333333,5.33333333333333,-2.25,-3,600,365,0,57,235,0.636,1292,0,0,0,0,0,1,0
development-only,16026019,n5-stressed-bg30,N5 Stressed bg0.30 CSMA,EXP19A oracle service diagnostic,periodic-tdma-p12p5,9,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0.3,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.114391931532754,0.444313226941339,0,0,9.82446592649612,13.492515266719,0,1.03665186096721,0.171409618573798,0.460000000000001,0.82,1.12,NaN,NaN,750,1607,447,0,0,2869,674,2195,0,0,0,0,0,0,1088,0.677037958929683,0,0,857,0,1,32,32,0,0,0,0,0,0,0,0.716000000000038,0,0,0,0.720668651328905,0.792108072697183,0,0,0,0,0,0.535666666666645,6.42799999999974,0,0,3.64999999999963,1088,1.28559999999995,37.25,56.1666666666667,0,0.0236347230864967,0.0510000000000002,NaN,NaN,0.966825538915636,2869,0,0.294876263506448,0,0.301009831694718,0.3048791868022,1.1315597,0,667135857654,21812775872,110997405,0,135891491,csma,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,7.45,5.75,-0.883333333333334,-2.58333333333333,750,447,0,82,303,0.861000000000001,1607,0,0,0,0,0,1,0
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.191128751892883,0.41078463512846,0,0,NaN,NaN,NaN,NaN,0.184055910921583,0.5,0.76,1.32,0.3327078891258,0.148651978204217,2075,1344,666,0,739,2819,1258,1561,1534,739,795,0,0,0,661,0.491815476190476,0,1354,631,26,1,32,32,0,0,0,0,0,1534,1586,0.373166666666644,0,0,0,0.37419065667243,0.473829027272546,0,0,0,0,0,0.447999999999988,5.37599999999985,0,0.392704000000001,0,0,1.07519999999997,55.5,104.833333333333,61.5833333333333,0.0277938988095239,0.0590000000000011,0.114698240866035,0.261000000000001,0.988888393454318,3145,0,0.0995230524642289,0,0.100681553074488,0.0998908515247459,1.5603677,0,2586772125141,84929663424,410907084,0,149377792,aloha,baseline,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,5.55,4.41666666666667,-2.78333333333333,-3.91666666666667,2075,666,1354,194,1409,1.272,0,0,0,0,0,0,1,661
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,capacity-gated-selector,2,NaN,context-aware-broadcast,Capacity-gated fixed feedback route,adaptive,10,ring2,di,aloha,0.0142857142857143,0.0142857142857143,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.191128751892883,0.41078463512846,0,0,NaN,NaN,NaN,NaN,0.184055910921583,0.5,0.76,1.32,0.3327078891258,0.148651978204217,2075,1344,666,0,739,2819,1258,1561,1534,739,795,0,0,0,661,0.491815476190476,0,1354,631,26,1,32,32,0,0,0,0,0,1534,1586,0.373166666666644,0,229,0,0.37419065667243,0.473829027272546,0,0,0,0,0,0.447999999999988,5.37599999999985,0,0.392704000000001,0,0,1.07519999999997,55.5,104.833333333333,61.5833333333333,0.0277938988095239,0.0590000000000011,0.114698240866035,0.261000000000001,0.988888393454318,3145,0,0.0995230524642289,0,0.100681553074488,0.0998908515247459,1.5803291,0,2586772125141,84929663424,410907084,0,284332960,aloha,negative-control,capacity-gated-selector,frame-aware,capacity-gated-mac,native,0,NaN,8.33333333333333,5.55,4.41666666666667,-2.78333333333333,-3.91666666666667,2075,666,1354,194,1409,1.272,0,0,0,0,0,0,1,661
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,collision-free-tdma-piggyback,3,NaN,causal-broadcast,Collision-free TDMA piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.079091596427256,0.522240036644214,0,0,NaN,NaN,NaN,NaN,0.0693721866856193,0.140000000000001,0.200000000000001,0.379999999999999,0.137052831082682,0.0676806443970625,1416,1413,1379,0,1791,3080,2773,307,1995,1791,204,0,0,0,0,0,0,3,0,0,1,32,32,0,0,0,0,0,1995,2,0.471000000000015,0,0,0,0.431313242312915,0.492622124438947,0,0,0,0,0,0.470999999999985,5.65199999999982,0,0.51072,0,0,1.13039999999996,114.916666666667,231.083333333333,149.25,0.00790233545647569,0.0180000000000001,0.0468699050809604,0.0960000000000001,0.988394309682583,3632,0,0.106002202643172,0,0.100681553074488,0.0998908515247459,1.7829499,0,2586772125141,84929663424,410907084,0,146097731,aloha,scheduled-causal,piggyback,collision-free-scheduled,piggyback,round-robin,0,NaN,8.33333333333333,11.4916666666667,9.58333333333333,3.15833333333333,1.25,1416,1379,3,15,37,0.247,1413,0,0,0,0,0,1,0
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-deficit-maxweight-piggyback,4,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.078555188206392,0.521254485271227,0,0,NaN,NaN,NaN,NaN,0.0677090736792228,0.140000000000001,0.200000000000001,0.34,0.139341388296612,0.0716323146173895,1404,1404,1369,0,1737,3039,2745,294,1944,1737,207,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,1944,0,0.468000000000015,0,0,0,0.428987761808656,0.5011481471591,0,0,0,0,0,0.467999999999985,5.61599999999982,0,0.497664000000001,0,0,1.12319999999996,114.083333333333,228.75,144.75,0.00506267806267815,0.016,0.0437605066206104,0.0960000000000001,0.99048235623649,3591,0,0.103870788081314,0,0.100681553074488,0.0998908515247459,1.6581229,0,2586772125141,84929663424,410907084,0,146124098,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.4083333333333,9.33333333333333,3.075,1,1404,1369,0,20,35,0.26,1404,894,405,0.453020134228188,0,0,1,0
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,oracle-urgency-maxweight-piggyback,5,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0793459488285078,0.520458002967412,0,0,NaN,NaN,NaN,NaN,0.0686282871357497,0.140000000000001,0.2,0.32,0.131888178156835,0.0632598910210853,1363,1363,1331,0,1860,2960,2672,288,2045,1860,185,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,2045,0,0.454333333333345,0,0,0,0.413512662799428,0.46716167065421,0,0,0,0,0,0.45433333333332,5.45199999999984,0,0.52352,0,0,1.09039999999997,110.916666666667,222.666666666667,155,0.00470139398385923,0.016,0.046167741935484,0.103999999999999,0.99075605814025,3508,0,0.101482326111745,0,0.100681553074488,0.0998908515247459,1.6305131,0,2586772125141,84929663424,410907084,0,146124722,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,11.0916666666667,9.16666666666667,2.75833333333333,0.833333333333332,1363,1331,0,12,32,0.24,1363,835,430,0.514970059880239,2965,0,1,0
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p6p25,6,6.25,periodic,Periodic TDMA 6.25 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.12632194273159,0.47766062690623,0,0,NaN,NaN,NaN,NaN,0.117564558161573,0.279999999999999,0.376000000000003,0.5,NaN,NaN,750,750,732,0,0,1575,1417,158,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.249719137562264,0.312785786719132,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,61,118.083333333333,0,0.0180000000000001,0.036,NaN,NaN,0.999485170677113,1575,0,0.105396825396825,0,0.100681553074488,0.0998908515247459,1.2030337,0,2586772125141,84929663424,410907084,0,145479909,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,6.1,5.83333333333333,-2.23333333333333,-2.5,750,732,0,6,18,0.48,750,0,0,0,0,0,1,0
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p8p333,7,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0999253462103131,0.50920665156337,0,0,NaN,NaN,NaN,NaN,0.0913148542999291,0.199999999999999,0.276000000000003,0.380000000000001,NaN,NaN,1000,1000,970,0,0,2100,1906,194,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.3333333333333,0,0,0,0.332921606271421,0.387853540102323,0,0,0,0,0,0.333333333333334,4,0,0,0,0,0.800000000000001,80.8333333333333,158.833333333333,0,0.0180000000000001,0.036,NaN,NaN,0.998387131003162,2100,0,0.101428571428571,0,0.100681553074488,0.0998908515247459,1.1950109,0,2586772125141,84929663424,410907084,0,146221261,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,8.08333333333333,7.41666666666667,-0.25,-0.916666666666667,1000,970,0,12,30,0.359999999999999,1000,0,0,0,0,0,1,0
development-only,16026019,n10-moderate-bg0,N10 Moderate bg0 ALOHA,EXP19A oracle service diagnostic,periodic-tdma-p10,8,10,periodic,Periodic TDMA 10 Hz,none,10,ring2,di,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.088561066898787,0.516170852253141,0,0,NaN,NaN,NaN,NaN,0.0783463634209904,0.16,0.220000000000001,0.32,NaN,NaN,1200,1200,1165,0,0,2520,2285,235,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.399999999999987,0,0,0,0.399765124741369,0.448484080563091,0,0,0,0,0,0.399999999999993,4.79999999999991,0,0,0,0,0.959999999999983,97.0833333333333,190.416666666667,0,0.0180000000000001,0.036,NaN,NaN,0.998422063161612,2520,0,0.0984126984126984,0,0.100681553074488,0.0998908515247459,1.2225819,0,2586772125141,84929663424,410907084,0,146062284,aloha,periodic-frontier,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,9.70833333333333,8.83333333333333,1.375,0.5,1200,1165,0,15,35,0.3,1200,0,0,0,0,0,1,0
