stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,factorAdaptiveAck,factorLoadGuard,factorAccessScaling,basePAccess
development,16017007,n5-csma,N5 CSMA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0549377336400006,0.531034893169747,0,0,9.57741675981649,12.3404226007836,0,1.03666742473945,0.0734438916528467,0.16,0.200000000000001,0.279999999999999,0.142996130458817,0.0695522388059702,703,815,668,62,751,1506,1141,365,957,751,206,0,0,0,118,0.134549600912201,0,1,113,0,2,32,32,0,0,0,0,62,828,1,0.261749999999978,62,0,0,0.239397885940097,0.287920372393044,0,0,0,0,0,0.28175,3.26,0.121,0.211968000000002,0,0,0.676200000000001,55.6666666666667,95.0833333333333,62.5833333333333,0.00702052451539347,0.0209999999999999,0.0464327563249002,0.105,0.986522815705695,1802,129,0.110432852386238,0.10077519379845,0.0991301449758374,0.0942242959506749,0.9000073,0,666467742723,21184797892,105363559,0,134593224,1,0,1,0.2
development,16017007,n5-csma,N5 CSMA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0590816367357208,0.525271208599461,0,0,9.57741675981649,12.416904551607,0,1.03663752892483,0.0814040906578219,0.16,0.220000000000001,0.34,0.115290215588723,0.0338861249309011,604,736,572,522,796,1358,977,381,1008,796,212,0,0,0,204,0.162162162162162,0,0,132,0,2,32,32,0,0,0,0,522,338,0,0.275416666666644,0,0,0,0.240064489573531,0.296006535514609,24,0,24,18,6,0.3005,2.944,0.662,0.0865280000000002,0,0,0.721200000000001,47.6666666666667,81.4166666666667,66.3333333333333,0.00588394276629574,0.0180000000000007,0.0323592964824121,0.0510000000000004,0.989218442932729,1470,670,0.104761904761905,0.0880597014925373,0.0991301449758374,0.0942242959506749,0.926559599999999,0,666467742723,21184797892,105363559,0,134591247,0,1,1,0.2
development,16017007,n5-csma,N5 CSMA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0540606644996449,0.531157985899345,0,0,9.57741675981649,12.3404226007836,0,1.03666193488471,0.0727031509121061,0.16,0.2,0.26,0.137545605306799,0.0648424543946933,696,818,660,61,737,1509,1140,369,965,737,228,0,0,0,132,0.150170648464164,0,0,123,0,1,32,32,0,0,0,0,61,835,0,0.260416666666645,61,0,0,0.227376910584064,0.268516994813645,14,0,14,7,7,0.282583333333334,3.272,0.119,0.213760000000002,0,0,0.678200000000001,55,95,61.4166666666667,0.00690898748577938,0.02,0.0441478968792402,0.1002,0.986256707496547,1820,130,0.103846153846154,0.0923076923076923,0.0991301449758374,0.0942242959506749,0.8935133,0,666467742723,21184797892,105363559,0,134593234,1,1,1,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0752985125884142,0.499738306368829,0,0,9.61073395840429,12.9332012497196,0,1.03625615969139,0.116871199557767,0.299999999999999,0.42,0.74,0.213255942509674,0.0963847429519073,968,2314,397,327,380,4252,711,3541,1062,380,682,0,0,0,2016,0.763347216963271,0,42,1388,9,2,32,32,0,0,0,0,327,658,9,0.50441666666669,0,0,0,0.417542793251111,0.521784059999008,0,0,0,0,0,0.804916666666619,9.25599999999942,0.403,0.168448000000002,0,0,1.93179999999989,33.0833333333333,59.25,31.6666666666667,0.0095157137447937,0.0259999999999998,0.0361447368421055,0.0579999999999998,0.968381923750422,4535,404,0.108489525909592,0.0792079207920792,0.0991301449758374,0.0942242959506749,1.1607602,0,666467742723,21184797892,105363559,0,135031824,0,0,0,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.100023235854497,0.456594717225291,0,0,9.61073395840429,12.9332012497196,0,1.036253690666,0.1497954671089,0.44,0.678400000000001,0.9,0.268800442233278,0.119004975124378,961,2296,376,270,377,4253,651,3602,967,377,590,0,0,0,1989,0.775136399064692,0,42,1377,10,2,32,32,0,0,0,0,270,622,6,0.493833333333353,270,13,0,0.407142183072769,0.532855471926607,0,0,0,0,0,0.793749999999953,9.18399999999943,0.341,0.159232000000002,0,0,1.90499999999989,31.3333333333333,54.25,31.4166666666667,0.00964692127825418,0.0250000000000004,0.034607427055703,0.0559999999999993,0.983074890480495,4486,345,0.112572447614802,0.101449275362319,0.0991301449758374,0.0942242959506749,1.0929768,0,666467742723,21184797892,105363559,0,135033811,1,0,0,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0737257356681596,0.501711680272923,0,0,9.61073395840429,12.9332012497196,0,1.03640467942731,0.101603095632946,0.24,0.32,0.44,0.159613045881702,0.0580099502487563,912,2158,417,308,410,3959,725,3234,1082,410,672,0,0,0,1835,0.7441200324412,0,4,1250,6,2,32,32,0,0,0,0,308,697,3,0.478500000000017,0,0,0,0.356620327625209,0.506331044083536,79,23,62,79,0,0.751333333333291,8.63199999999949,0.384,0.178432000000002,0,0,1.8031999999999,34.75,60.4166666666667,34.1666666666667,0.00953446877534475,0.0259999999999998,0.0342780487804879,0.0570000000000004,0.981619577182534,4250,385,0.105882352941176,0.0883116883116883,0.0991301449758374,0.0942242959506749,1.0631049,0,666467742723,21184797892,105363559,0,135031834,0,1,0,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0769543642255429,0.498195318013848,0,0,9.61073395840429,12.9332012497196,0,1.03627212904391,0.122244333886125,0.300000000000001,0.459999999999999,0.620000000000001,0.200464344941957,0.0782200110558321,872,2038,415,319,417,3743,744,2999,1070,417,653,0,0,0,1706,0.723801442511667,0,0,1166,4,1,32,32,0,0,0,0,319,679,2,0.47291666666668,320,15,0,0.389418041096289,0.518730193602632,74,20,57,73,1,0.711916666666629,8.15199999999955,0.391,0.173824000000002,0,0,1.70859999999991,34.5833333333333,62,34.75,0.00972507424692412,0.0260000000000016,0.0357386091127099,0.0572000000000003,0.96981727060281,4038,391,0.104507181773155,0.0843989769820972,0.0991301449758374,0.0942242959506749,1.093195,0,666467742723,21184797892,105363559,0,135033821,1,1,0,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0752985125884142,0.499738306368829,0,0,9.61073395840429,12.9332012497196,0,1.03625615969139,0.116871199557767,0.299999999999999,0.42,0.74,0.213255942509674,0.0963847429519073,968,2314,397,327,380,4252,711,3541,1062,380,682,0,0,0,2016,0.763347216963271,0,42,1388,9,2,32,32,0,0,0,0,327,658,9,0.50441666666669,0,0,0,0.417542793251111,0.521784059999008,0,0,0,0,0,0.804916666666619,9.25599999999942,0.403,0.168448000000002,0,0,1.93179999999989,33.0833333333333,59.25,31.6666666666667,0.0095157137447937,0.0259999999999998,0.0361447368421055,0.0579999999999998,0.968381923750422,4535,404,0.108489525909592,0.0792079207920792,0.0991301449758374,0.0942242959506749,1.0985919,0,666467742723,21184797892,105363559,0,135031837,0,0,1,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.100023235854497,0.456594717225291,0,0,9.61073395840429,12.9332012497196,0,1.036253690666,0.1497954671089,0.44,0.678400000000001,0.9,0.268800442233278,0.119004975124378,961,2296,376,270,377,4253,651,3602,967,377,590,0,0,0,1989,0.775136399064692,0,42,1377,10,2,32,32,0,0,0,0,270,622,6,0.493833333333353,270,13,0,0.407142183072769,0.532855471926607,0,0,0,0,0,0.793749999999953,9.18399999999943,0.341,0.159232000000002,0,0,1.90499999999989,31.3333333333333,54.25,31.4166666666667,0.00964692127825418,0.0250000000000004,0.034607427055703,0.0559999999999993,0.983074890480495,4486,345,0.112572447614802,0.101449275362319,0.0991301449758374,0.0942242959506749,1.1190105,0,666467742723,21184797892,105363559,0,135033824,1,0,1,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0737257356681596,0.501711680272923,0,0,9.61073395840429,12.9332012497196,0,1.03640467942731,0.101603095632946,0.24,0.32,0.44,0.159613045881702,0.0580099502487563,912,2158,417,308,410,3959,725,3234,1082,410,672,0,0,0,1835,0.7441200324412,0,4,1250,6,2,32,32,0,0,0,0,308,697,3,0.478500000000017,0,0,0,0.356620327625209,0.506331044083536,79,23,62,79,0,0.751333333333291,8.63199999999949,0.384,0.178432000000002,0,0,1.8031999999999,34.75,60.4166666666667,34.1666666666667,0.00953446877534475,0.0259999999999998,0.0342780487804879,0.0570000000000004,0.981619577182534,4250,385,0.105882352941176,0.0883116883116883,0.0991301449758374,0.0942242959506749,1.0875712,0,666467742723,21184797892,105363559,0,135031847,0,1,1,0.2
development,16017007,n5-aloha,N5 ALOHA,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0769543642255429,0.498195318013848,0,0,9.61073395840429,12.9332012497196,0,1.03627212904391,0.122244333886125,0.300000000000001,0.459999999999999,0.620000000000001,0.200464344941957,0.0782200110558321,872,2038,415,319,417,3743,744,2999,1070,417,653,0,0,0,1706,0.723801442511667,0,0,1166,4,1,32,32,0,0,0,0,319,679,2,0.47291666666668,320,15,0,0.389418041096289,0.518730193602632,74,20,57,73,1,0.711916666666629,8.15199999999955,0.391,0.173824000000002,0,0,1.70859999999991,34.5833333333333,62,34.75,0.00972507424692412,0.0260000000000016,0.0357386091127099,0.0572000000000003,0.96981727060281,4038,391,0.104507181773155,0.0843989769820972,0.0991301449758374,0.0942242959506749,1.0725865,0,666467742723,21184797892,105363559,0,135033834,1,1,1,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.093382344000815,0.505363875708852,0,0,NaN,NaN,NaN,NaN,0.0825112532575219,0.18,0.26,0.4,0.146515043828477,0.0640037905709549,1571,2591,1196,909,1503,5668,2417,3249,3143,1503,1638,1,2,2,1726,0.493142857142857,0,142,1163,18,2,32,32,0,0,0,0,910,1920,177,0.716416666666708,0,0,0,0.671738552934626,0.810717746994366,0,0,0,0,0,0.964416666666608,10.3639999999993,1.20899999999999,0.491519999999994,0,0,2.31459999999986,99.6666666666667,201.416666666667,125.25,0.0141074285714286,0.0390000000000006,0.0434471057884233,0.0780000000000011,0.986589049977239,6199,1223,0.100661396999516,0.0834014717906787,0.100345775704049,0.100794034327612,1.5200231,0,2585169862375,84922491058,410907084,0,143539780,0,0,0,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0876443427275843,0.510488929815247,0,0,NaN,NaN,NaN,NaN,0.079308220800758,0.18,0.24,0.4,0.154153044302298,0.0748448235015401,1577,2362,1308,95,1589,5078,2573,2505,2851,1589,1262,0,0,0,1032,0.42002442002442,0,106,891,13,2,32,32,0,0,0,0,95,2638,112,0.61408333333339,95,18,0,0.560198794292386,0.65865804226813,0,0,0,0,0,0.802916666666617,9.4479999999994,0.187,0.675327999999999,0,0,1.92699999999988,109,214.416666666667,132.416666666667,0.0130870980870982,0.0369999999999999,0.052310887350535,0.1096,0.991460361613352,5773,213,0.102719556556383,0.0985915492957746,0.100345775704049,0.100794034327612,1.3831859,0,2585169862375,84922491058,410907084,0,143541767,1,0,0,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0939753442801899,0.507408378442922,0,0,NaN,NaN,NaN,NaN,0.0829187396351574,0.18,0.24,0.38,0.145486851457001,0.0625681118218433,1384,2387,1173,948,1475,5169,2386,2781,2915,1475,1438,1,2,2,1549,0.464467766116942,0,0,1005,5,2,32,32,0,0,0,0,948,1646,5,0.681000000000063,0,0,0,0.632827289050409,0.723827338375809,434,223,258,395,39,0.899166666666615,9.54799999999939,1.24199999999999,0.421375999999997,0,0,2.15799999999988,97.75,198.833333333333,122.916666666667,0.013936731634183,0.0430000000000001,0.0424311864406781,0.076,0.983755049512029,5647,1269,0.0979281034177439,0.0969267139479905,0.100345775704049,0.100794034327612,1.4478307,0,2585169862375,84922491058,410907084,0,143539790,0,1,0,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,10,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.085464703992112,0.512018275102336,0,0,NaN,NaN,NaN,NaN,0.0751670220326936,0.16,0.219999999999999,0.32,0.144169628050225,0.0690026060175316,1454,2213,1308,89,1620,4744,2641,2103,2842,1620,1222,0,0,0,892,0.387489139878367,0,0,760,3,2,32,32,0,0,0,0,89,2640,3,0.593666666666716,89,14,0,0.528521369803852,0.608325564509586,193,104,110,187,6,0.752249999999956,8.85199999999947,0.175,0.675839999999998,0,0,1.80539999999989,109,220.083333333333,135,0.0140073848827108,0.0430000000000001,0.0528148148148149,0.106,0.988652990465184,5466,202,0.0980607391145262,0.0742574257425743,0.100345775704049,0.100794034327612,1.3806897,0,2585169862375,84922491058,410907084,0,143541777,1,1,0,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,10,ring2,di,csma,0.1,0.1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0971381376407844,0.503316216321165,0,0,NaN,NaN,NaN,NaN,0.08697465055674,0.18,0.239999999999998,0.359999999999999,0.143236199952618,0.0562615493958778,1510,1892,1262,829,1698,4131,2562,1569,2752,1698,1054,0,0,0,851,0.312752664461595,0,182,566,4,2,32,32,0,0,0,0,830,1623,224,0.621833333333389,0,0,0,0.5699874270556,0.66040138684296,0,0,0,0,0,0.723416666666634,7.56799999999961,1.11299999999999,0.415487999999999,0,0,1.73619999999992,105.166666666667,213.5,141.5,0.0189584711503125,0.053,0.0516943462897527,0.093000000000001,0.98636493131681,4592,1129,0.108231707317073,0.0930026572187777,0.100345775704049,0.100794034327612,1.3946475,0,2585169862375,84922491058,410907084,0,143817236,0,0,1,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0922413643160492,0.507075109099987,0,0,NaN,NaN,NaN,NaN,0.0822790807865434,0.18,0.239999999999998,0.300000000000001,0.155124378109453,0.0728452973229094,1546,1889,1362,74,1668,4120,2717,1403,2452,1668,784,0,0,0,511,0.2603158430973,0,132,477,2,2,32,32,0,0,0,0,74,2282,180,0.554666666666702,74,0,0,0.525833881412979,0.623530176486077,0,0,0,0,0,0.641833333333301,7.55599999999961,0.146,0.584191999999998,0,0,1.54039999999992,113.5,226.416666666667,139,0.0178334182373919,0.0490000000000012,0.0573998800959234,0.115,0.986379249837823,4748,170,0.103833192923336,0.111764705882353,0.100345775704049,0.100794034327612,1.3445066,0,2585169862375,84922491058,410907084,0,143541780,1,0,1,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a0-g1-s1,7,NaN,load-guarded-broadcast,A0 G1 S1,hybrid,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0984559440913478,0.501645950484648,0,0,NaN,NaN,NaN,NaN,0.0894906420279553,0.180000000000001,0.26,0.379999999999999,0.148713574982232,0.0592229329542763,1324,1859,1235,846,1719,4079,2530,1549,2639,1719,920,0,0,0,798,0.295009242144177,0,6,542,7,2,32,32,0,0,0,0,849,1452,20,0.612583333333387,0,0,0,0.576297377051142,0.669098152670302,506,13,497,467,39,0.715749999999968,7.43599999999962,1.15299999999999,0.371711999999999,0,0,1.71779999999992,102.916666666667,210.833333333333,143.25,0.0209304990757857,0.0660000000000001,0.054191390343223,0.103100000000001,0.984111365616027,4485,1187,0.109921962095875,0.0901432181971356,0.100345775704049,0.100794034327612,1.5023756,0,2585169862375,84922491058,410907084,0,143539803,0,1,1,0.2
development,16017007,n10-ring2,N10 ring2,EXP14D factorial,a1-g1-s1,8,NaN,mac-aware-broadcast,A1 G1 S1,adaptive,10,ring2,di,csma,0.1,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0886169450242349,0.510227459468689,0,0,NaN,NaN,NaN,NaN,0.0796256811182183,0.16,0.220000000000001,0.300000000000001,0.15043354655295,0.0708078654347313,1438,1858,1365,79,1688,3999,2746,1253,2422,1688,734,0,0,0,475,0.245224574083634,0,4,426,5,2,32,32,0,0,0,0,79,2242,14,0.552083333333368,79,5,0,0.50389918382363,0.593998797838399,267,19,254,258,9,0.632416666666635,7.43199999999962,0.157,0.573951999999999,0,0,1.51779999999992,113.75,228.833333333333,140.666666666667,0.0215229736706248,0.0662000000000006,0.0588068720379148,0.117,0.991303862053555,4596,180,0.0966057441253264,0.0777777777777778,0.100345775704049,0.100794034327612,1.43904,0,2585169862375,84922491058,410907084,0,143541790,1,1,1,0.2
development,16017007,n20-ring2,N20 ring2,EXP14D factorial,a0-g0-s0,1,NaN,causal-broadcast,A0 G0 S0,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.528300541776063,0.156078269818077,1,0,NaN,NaN,NaN,NaN,0.611827817434565,1.9,2.84,3.74,4.26101665585118,3.64918883841662,3599,8467,464,153,126,19858,1069,18779,2785,126,2658,5,10,1,8128,0.94292343387471,0,1032,5908,93,2,32,32,0,0,0,0,154,2617,519,0.976916666666561,0,0,0,0.986412250614174,0.996379480600999,0,0,0,0,0,2.83633333333358,33.868000000003,0.168,0.669952000000003,0,0,6.8072000000006,38.6666666666667,89.0833333333333,10.5,0.0258632250580047,0.0590000000000002,0.0746904761904762,0.14675,0.907962213225371,20678,168,0.101412128832576,0.130952380952381,0.100680303282786,0.102080069988335,2.2881328,0,10199340986453,339986963720,1676201720,0,169351638,0,0,0,0.2
development,16017007,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s0,2,NaN,mac-aware-broadcast,A1 G0 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.514407908384039,0.202080624468696,1,0,NaN,NaN,NaN,NaN,0.538204629028768,1.64,2.22,2.56,3.45099502487562,2.91279039584685,3633,8573,469,0,149,20151,1033,19108,2980,149,2830,5,10,1,8088,0.943427038376298,0,1037,5986,88,1,32,32,0,0,0,0,0,2980,542,0.975749999999895,0,1,0,0.983465939734359,0.99327386495774,0,0,0,0,0,2.8576666666669,34.2920000000028,0,0.762880000000012,0,0,6.85840000000055,39.0833333333333,86.0833333333333,12.4166666666667,0.0258363466697773,0.0579999999999998,0.0816241610738256,0.183,0.961620180117164,20952,0,0.101565483008782,0,0.100680303282786,0.102080069988335,2.3230851,0,10199340986453,339986963720,1676201720,0,169353625,1,0,0,0.2
development,16017007,n20-ring2,N20 ring2,EXP14D factorial,a0-g1-s0,3,NaN,load-guarded-broadcast,A0 G1 S0,hybrid,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.400650222853466,0.266106894810533,1,0,NaN,NaN,NaN,NaN,0.367034393251136,1,1.44,1.8,0.768239238589661,0.401204845338527,2101,5752,709,767,675,13449,1501,11948,2058,675,1383,0,0,0,5376,0.824666359871146,0,1,3668,6,2,32,32,0,0,0,0,768,1180,2,0.804916666666657,0,0,0,0.804428231002553,0.84563310084099,5053,4892,991,4967,86,1.99033333333342,23.008000000001,0.876000000000001,0.30208,0,0,4.7768000000002,59.0833333333333,125.083333333333,56.25,0.0275348979904894,0.0720000000000001,0.0902770370370371,0.131,0.981607107986721,13733,878,0.101798587344353,0.11503416856492,0.100680303282786,0.102080069988335,2.0799982,0,10199340986453,339986963720,1676201720,0,169351648,0,1,0,0.2
development,16017007,n20-ring2,N20 ring2,EXP14D factorial,a1-g1-s0,4,NaN,mac-aware-broadcast,A1 G1 S0,adaptive,20,ring2,di,csma,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.402247284467361,0.248410530885541,1,0,NaN,NaN,NaN,NaN,0.364254812892062,0.959999999999999,1.6,2.48,1.1314795587281,0.767224745836033,2356,6564,712,1,464,15350,1519,13827,3487,464,3023,2,4,0,5838,0.889261233815689,0,2,4215,13,1,32,32,0,0,0,0,1,3486,7,0.80091666666666,1,32,0,0.804167395778176,0.848510331882202,4511,4301,977,4493,18,2.18808333333351,26.2560000000021,0.001,0.892416000000011,0,0,5.25140000000042,59.3333333333333,126.583333333333,38.6666666666667,0.0307439451637472,0.0750000000000001,0.123993534482759,0.20385,0.978203149120099,16182,1,0.100605611172908,0,0.100680303282786,0.102080069988335,2.0988155,0,10199340986453,339986963720,1676201720,0,169353635,1,1,0,0.2
development,16017007,n20-ring2,N20 ring2,EXP14D factorial,a0-g0-s1,5,NaN,causal-broadcast,A0 G0 S1,hybrid,20,ring2,di,csma,0.05,0.05,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.203665666696542,0.42754476347123,0,0,NaN,NaN,NaN,NaN,0.168661042613023,0.44,0.620000000000001,1.2,0.331124810728964,0.162463768115943,4021,3364,1528,316,1737,7751,3326,4425,4167,1737,2430,0,0,0,1982,0.538586956521739,0,2300,1658,78,2,32,32,0,0,0,0,317,3762,3113,0.823833333333312,0,0,0,0.833221977491257,0.86696509108475,0,0,0,0,0,1.15433333333325,13.455999999999,0.396,0.963071999999996,0,0,2.77039999999979,127.333333333333,277.166666666667,144.75,0.0296375000000001,0.069,0.0942820955670698,0.208,0.989097317540203,8613,405,0.0997329618019273,0.111111111111111,0.100680303282786,0.102080069988335,1.9333947,0,10199340986453,339986963720,1676201720,0,169243529,0,0,1,0.2
development,16017007,n20-ring2,N20 ring2,EXP14D factorial,a1-g0-s1,6,NaN,mac-aware-broadcast,A1 G0 S1,adaptive,20,ring2,di,csma,0.05,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.194382798122286,0.442898751961678,0,0,NaN,NaN,NaN,NaN,0.150080034609562,0.379999999999999,0.52,0.860000000000001,0.283820030283366,0.133739995673805,4017,3476,1604,0,1856,8034,3431,4599,4376,1856,2519,2,4,1,1836,0.52819332566168,0,2228,1701,64,1,32,32,0,0,0,0,0,4376,3161,0.817916666666649,0,23,0,0.821705003525908,0.855218837257473,0,0,0,0,0,1.15866666666658,13.9039999999989,0,1.12025600000001,0,0,2.78079999999978,133.666666666667,285.916666666667,154.666666666667,0.0275572497123131,0.0590000000000011,0.0980619612068967,0.219999999999999,0.992843912077056,8999,0,0.100122235803978,0,0.100680303282786,0.102080069988335,1.7022867,0,10199340986453,339986963720,1676201720,0,169353638,1,0,1,0.2
