stage,seed,scenario,scenarioLabel,family,arm,pointIndex,parameterValue,method,methodLabel,feedbackMode,N,topology,plant,macType,pAccess,configuredPAccess,backgroundLoad,carrierSenseDensity,interferenceDensity,stationaryMeanDataLoss,stationaryMeanAckLoss,meanBadDurationDataSec,meanBadDurationAckSec,RMSE,MINSEP,SAFEFAIL,DIVERGED,ROLL_PEAK_DEG,PITCH_PEAK_DEG,SATURATION,CONTROL_EFFORT,MEAN_TRUE_AOI,P95_TRUE_AOI,P99_TRUE_AOI,MAX_TRUE_AOI,MEAN_EST_AOI,MEAN_AOI_GAP,DATA_GENERATED,DATA_ATTEMPTED,DATA_DELIVERED,ACK_ATTEMPTED,ACK_ENTRIES_DELIVERED,DATA_RECIPIENT_ATTEMPTS,DATA_RECIPIENT_SUCCESS,DATA_RECIPIENT_LOSS,ACK_RECIPIENT_ATTEMPTS,ACK_RECIPIENT_SUCCESS,ACK_RECIPIENT_LOSS,TERMINAL_ACTIVE_FRAMES,TERMINAL_DATA_INFLIGHT,TERMINAL_ACK_INFLIGHT,COLLISION_FRAMES,COLLISION_RATE,QUEUE_DROPS,SUPERSEDED,RETRIES,OBSOLETE_RETRY_DROPS,MAX_QUEUE,MAX_HISTORY,historySize,STALE_DATA_DISCARDED,STALE_ACK_DISCARDED,EXPIRED_HISTORY_ACK,ACK_BEFORE_ACCEPT,ACK_STANDALONE,ACK_ENTRIES_PIGGYBACKED,ACK_ENTRIES_TRANSFERRED,CHANNEL_UTIL,ADAPTIVE_ACK_PERMITTED,ADAPTIVE_ACK_DEFERRED,ADAPTIVE_ACK_FORCED,MEAN_LOCAL_BUSY,MAX_LOCAL_BUSY,LOAD_GUARD_BLOCKED,LOAD_GUARD_BLOCKED_BUSY,LOAD_GUARD_BLOCKED_QUEUE,LOAD_GUARD_BRANCH3,LOAD_GUARD_BRANCH4,OFFERED_UTIL,DATA_AIRTIME,ACK_AIRTIME,PIGGYBACK_AIRTIME,BACKGROUND_BUSY_TIME,BACKGROUND_COLLISION_FRAMES,ENERGY_PROXY_J,DATA_GOODPUT_HZ,RECIPIENT_GOODPUT_HZ,ACK_GOODPUT_HZ,MEAN_ACCESS_DELAY,P95_ACCESS_DELAY,MEAN_CONFIRM_DELAY,P95_CONFIRM_DELAY,JAIN_FRAME_GOODPUT,DATA_CHANNEL_ATTEMPTS,ACK_CHANNEL_ATTEMPTS,DATA_BAD_ATTEMPT_FRACTION,ACK_BAD_ATTEMPT_FRACTION,TRACE_DATA_BAD_FRACTION,TRACE_ACK_BAD_FRACTION,NETWORK_RUNTIME_SEC,INVARIANT_VIOLATIONS,TRACE_HASH_EXACT,CHANNEL_STATE_HASH,CHANNEL_MODEL_SIGNATURE,ESTIMATOR_HASH_EXACT,CONFIG_HASH,originalMacType,armKind,route,accessDesign,ackDesign,schedulerMode,oracleFlag,PERIODIC_RATE_HZ,TARGET_RATE_HZ,MEAN_NODE_GOODPUT_HZ,MIN_NODE_GOODPUT_HZ,MEAN_GOODPUT_MARGIN_HZ,MIN_GOODPUT_MARGIN_HZ,SERVICE_ADMISSIONS,SERVICE_COMPLETIONS,SERVICE_REPLACEMENTS,VIRTUAL_DEFICIT_MAX,VIRTUAL_DEFICIT_TERMINAL,MAX_STARVATION_SEC,SERVICE_DECISIONS,FIFO_COMPARABLE_DECISIONS,PRIORITY_DIFFERS_FIFO,PRIORITY_DIFFERS_FIFO_FRACTION,RECEIVER_TRUTH_READS,FUTURE_RANDOM_READS,SERVICE_DECISION_LOG_VALID,ENDOGENOUS_COLLISION_FRAMES,PROJECTION_FLAG,DTSA_DECISIONS,DTSA_DISAGREEMENTS,DTSA_DISAGREEMENT_FRACTION,AGE_GAIN_ELIGIBLE,ZMAC_OWNER_ATTEMPTS,ZMAC_CONTENTION_ATTEMPTS,DELTA_FINAL_PHASE,PUBLIC_FEEDBACK_COUNT,PUBLIC_FEEDBACK_AIRTIME,CHARGED_OFFERED_UTIL,MECHANISM_ACTIVATIONS
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0487233141825914,0.534000148142629,0,0,9.56942412560316,12.4000661440141,0,1.03667677853764,0.0596572692095079,0.140000000000001,0.200000000000001,0.32,NaN,NaN,750,750,713,0,0,1350,1216,134,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.2498549540291,0.280749984560226,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,59.4166666666667,101.333333333333,0,0.00800000000000014,0.016,NaN,NaN,0.997144118079733,1350,0,0.105925925925926,0,0.0998800199966672,0.0986802199633394,1.1014394,0,667540019624,21190501985,105363559,0,173997049,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,11.8833333333333,10.9166666666667,3.55,2.58333333333333,750,713,0,20,37,0.32,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,750
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0289347636348918,0.563574217376903,0,0,9.50129399082086,12.1701476662311,0,1.03678768217842,0.0231730237700387,0.0400000000000009,0.0800000000000001,0.120000000000001,NaN,NaN,3000,3000,2862,0,0,5400,4876,524,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999993,0.999999999999986,0,0,0,0,0,0.999999999999927,11.9999999999991,0,0,0,0,2.39999999999982,238.5,406.333333333333,0,0.00800000000000013,0.016,NaN,NaN,0.997357036315485,5400,0,0.0985185185185185,0,0.0998800199966672,0.0986802199633394,1.8077424,0,667540019624,21190501985,105363559,0,172178658,aloha,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,47.7,44.6666666666667,39.3666666666667,36.3333333333333,3000,2862,0,64,138,0.140000000000001,3000,0,0,0,15000,0,1,0,0,3000,0,0,0,0,0,0,0,0,0.999999999999927,3000
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,1.73724043981015,0.544840728695621,0,0,9.95836863739159,13.972200041265,0,1.00249013341665,10,11.8,11.96,12,NaN,NaN,3000,8990,5,0,0,16182,9,16173,0,0,0,0,0,0,8985,0.99944382647386,0,0,5990,0,1,32,32,0,0,0,0,0,0,0,0.600666666666729,0,0,0,0.590375633302004,0.590375633302003,0,0,0,0,0,2.99666666666682,35.9600000000018,0,0,0,0,7.19200000000037,0.416666666666667,0.75,0,0.00400222469410469,0.0080000000000009,NaN,NaN,1,16182,0,0.099987640588308,0,0.0998800199966672,0.0986802199633394,2.440035,0,667540019624,21190501985,105363559,0,172186637,aloha,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.0833333333333333,0.0833333333333333,-8.25,-8.25,3000,5,0,599,2995,11.995,1802,0,0,0,0,0,1,8985,1,1802,1797,0.997225305216426,0,0,0,0,0,0,2.99666666666682,1802
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0429026522528177,0.543469859137039,0,0,9.61263301833967,12.4206720962435,0,1.03670726300778,0.0507904919845218,0.120000000000001,0.16,0.220000000000001,0.113676064123825,0.0628855721393035,3000,2037,1388,0,853,3789,2466,1323,1389,853,536,0,0,0,585,0.287187039764359,0,1515,554,12,1,32,32,0,0,0,0,0,1389,2136,0.57633333333338,0,0,0,0.578478535106784,0.666423782772912,0,0,0,0,0,0.678999999999962,8.14799999999955,0,0.355584000000001,0,0,1.62959999999991,115.666666666667,205.5,71.0833333333333,0.00689690721649498,0.0170000000000002,0.0273950762016414,0.0574000000000001,0.975786461367032,4364,0,0.0976168652612282,0,0.0998800199966672,0.0986802199633394,1.9897583,0,667540019624,21190501985,105363559,0,172710374,aloha,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,23.1333333333333,17.6666666666667,14.8,9.33333333333333,3000,1388,1515,388,1612,0.219999999999999,1729,0,0,0,0,0,1,585,1,0,0,0,10249,0,0,0,0,0,0.678999999999962,1729
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.103094719546002,0.468478373236966,0,0,9.56891559231829,12.4918587805498,0,1.0365924712002,0.162874516307352,0.38,0.618400000000001,0.799999999999999,NaN,NaN,307,345,294,0,0,620,495,125,0,0,0,0,0,0,40,0.115942028985507,0,0,38,0,1,32,32,0,0,0,0,0,0,0,0.107999999999997,0,0,0,0.0771372736079757,0.110833631302395,0,0,0,0,0,0.115,1.38,0,0,0,0,0.276,24.5,41.25,0,0.00302608695652185,0.0119999999999999,NaN,NaN,0.995691740582882,620,0,0.114516129032258,0,0.0998800199966672,0.0986802199633394,1.0079145,0,667540019624,21190501985,105363559,0,173286897,aloha,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,4.9,4.41666666666667,-3.43333333333333,-3.91666666666667,307,294,0,7,13,0.54,324,0,0,0,0,0,1,40,1,0,0,0,0,220,125,0,0,0,0.115,324
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-public-projection,11,NaN,state-event,DELTA public-feedback projection,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.129986414164252,0.425506638734705,0,0,9.87133734299473,13.2725684386722,0,1.03661800436021,0.201768933112217,0.460000000000001,0.620000000000001,0.780000000000001,NaN,NaN,305,375,259,0,0,682,445,237,0,0,0,0,0,0,101,0.269333333333333,0,13,83,1,1,32,32,0,0,0,0,0,0,0,0.107999999999997,0,0,0,0.0844649659699083,0.140907544536853,0,0,0,0,0,0.125,1.5,0,0,0,0,0.3,21.5833333333333,37.0833333333333,0,0.0272266666666667,0.1806,NaN,NaN,0.998452035424574,682,0,0.0997067448680352,0,0.0998800199966672,0.0986802199633394,1.1510021,0,667540019624,21190501985,105363559,0,173311768,aloha,prior-art-projection,public-slot-feedback,delta-public,charged-public-minislot,delta-public,0,NaN,8.33333333333333,4.31666666666667,4,-4.01666666666667,-4.33333333333333,305,259,13,13,46,0.634,324,0,0,0,7308,0,1,101,1,0,0,0,0,0,0,0,323,0.323,0.151916666666667,324
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,delta-private-projection,12,NaN,periodic-feedback,DELTA private-delayed projection,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0432465193395479,0.541867504317723,0,0,9.52217723445556,12.310768393796,0,1.0366908727515,0.051542288557214,0.120000000000001,0.16,0.220000000000001,0.120453289110005,0.0689110005527916,3000,2370,1380,0,813,4562,2485,2077,1526,813,713,0,0,0,932,0.393248945147679,0,1451,825,19,1,32,32,0,0,0,0,0,1526,2158,0.626000000000063,0,0,0,0.633958062668428,0.707741041303195,0,0,0,0,0,0.78999999999995,9.4799999999994,0,0.390656,0,0,1.89599999999988,115,207.083333333333,67.75,0.00654219409282714,0.0160000000000014,0.0257736777367775,0.0529999999999999,0.953993507794654,5224,0,0.0989663093415008,0,0.0998800199966672,0.0986802199633394,2.3857753,0,667540019624,21190501985,105363559,0,172705838,aloha,prior-art-projection,private-cumulative-piggyback,delta-private,private-delayed,delta-private,0,NaN,8.33333333333333,23,15.8333333333333,14.6666666666667,7.5,3000,1380,1451,411,1620,0.228,1878,0,0,0,0,0,1,932,1,0,0,0,0,0,0,2,0,0,0.78999999999995,1878
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,oracle-deficit-maxweight,13,NaN,causal-broadcast,Oracle deficit max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.0521907380727859,0.532188035018557,0,0,9.57121133376234,12.4107340765685,0,1.03667135549819,0.0684024322830293,0.140000000000001,0.199999999999999,0.26,0.139701492537313,0.0712990602542842,691,691,661,0,742,1280,1154,126,817,742,75,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,817,0,0.230333333333317,0,0,0,0.200115853310708,0.24573170024882,0,0,0,0,0,0.230333333333334,2.764,0,0.209152000000002,0,0,0.5528,55.0833333333333,96.1666666666667,61.8333333333333,0.00259913169319835,0.0080000000000009,0.0427223719676551,0.088000000000001,0.97950074540706,1572,0,0.0998727735368957,0,0.0998800199966672,0.0986802199633394,1.1653982,0,667540019624,21190501985,105363559,0,174234433,aloha,oracle,piggyback,collision-free-scheduled,piggyback,deficit-maxweight,1,NaN,8.33333333333333,11.0166666666667,9.08333333333333,2.68333333333333,0.75,691,661,0,17,30,0.26,691,306,183,0.598039215686274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.230333333333334,691
development-falsification,16027012,n5-moderate-bg0,N5 Moderate bg0 ALOHA,EXP20A prior-art baseline closure,oracle-urgency-maxweight,14,NaN,causal-broadcast,Oracle urgency max-weight piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.097,0.097,0.0277777777777778,0.0277777777777778,0.054945559275788,0.529640006979012,0,0,9.57121133376234,12.2910399193136,0,1.03666824363346,0.0729684908789386,0.16,0.219999999999999,0.320000000000001,0.138629076838032,0.0656605859590935,689,689,654,0,770,1269,1131,138,860,770,90,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,860,0,0.229666666666651,0,0,0,0.203345616818632,0.253366907186105,0,0,0,0,0,0.229666666666667,2.756,0,0.220160000000002,0,0,0.5512,54.5,94.25,64.1666666666667,0.00236284470246743,0.00800000000000001,0.0412519480519481,0.0880000000000001,0.984046934314966,1581,0,0.110689437065149,0,0.0998800199966672,0.0986802199633394,1.1747677,0,667540019624,21190501985,105363559,0,174235560,aloha,oracle,piggyback,collision-free-scheduled,piggyback,urgency-maxweight,1,NaN,8.33333333333333,10.9,9.16666666666667,2.56666666666667,0.833333333333332,689,654,0,21,35,0.316000000000001,689,289,139,0.480968858131488,1096,0,1,0,0,0,0,0,0,0,0,0,0,0,0.229666666666667,689
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,frame-piggyback,1,NaN,causal-broadcast,Frame-aware piggyback,piggyback,5,ring2,6dof,aloha,0.0285714285714286,0.0285714285714286,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0983407054376532,0.471583311593152,0,0,9.99188652828043,13.7339576301653,0,1.03659688255253,0.147849640685462,0.380000000000001,0.500000000000001,0.620000000000001,0.305771144278607,0.157921503593145,1058,986,495,0,378,1813,754,1059,867,378,489,0,0,0,414,0.419878296146045,0,453,385,9,1,32,32,0,0,0,0,0,867,434,0.282833333333308,0,0,0,0.267551579777261,0.331798903271592,0,0,0,0,0,0.328666666666667,3.944,0,0.221952000000002,0,0,0.788800000000001,41.25,62.8333333333333,31.5,0.0224411764705883,0.0569999999999993,0.0750714285714287,0.16345,0.965710907478569,2114,0,0.298013245033113,0,0.296863856023996,0.291774704215964,1.3129657,0,667540019624,21767807259,110997405,0,146799421,aloha,current,piggyback,frame-aware,piggyback,native,0,NaN,8.33333333333333,8.25,6,-0.0833333333333339,-2.33333333333333,1058,495,453,127,563,0.619,0,0,0,0,0,0,1,414,0,0,0,0,0,0,0,0,0,0,0.328666666666667,0
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,collision-free-rr-piggyback,2,NaN,causal-broadcast,Collision-free RR piggyback,piggyback,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0620756792195233,0.515823235132133,0,0,9.82621777054845,12.3450583630705,0,1.03669238556606,0.0867330016583747,0.220000000000001,0.358400000000001,0.539999999999999,0.198242122719735,0.11150912106136,841,841,731,0,605,1596,1136,460,855,605,250,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,855,0,0.280333333333312,0,0,0,0.251940358845358,0.304366879312672,0,0,0,0,0,0.280333333333334,3.364,0,0.218880000000002,0,0,0.672800000000001,60.9166666666667,94.6666666666667,50.4166666666667,0.00362187871581462,0.01,0.0436049586776861,0.105,0.944342631946347,1919,0,0.299635226680563,0,0.296863856023996,0.291774704215964,1.2669912,0,667540019624,21767807259,110997405,0,171096740,aloha,scheduled-current,piggyback,round-robin,piggyback,round-robin,0,NaN,8.33333333333333,12.1833333333333,8.75,3.85,0.416666666666666,841,731,0,41,110,0.356,841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.280333333333334,841
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p6p25,3,6.25,periodic,Periodic TDMA 6.25 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.106623323152439,0.453750969785218,0,0,9.85855817110222,13.3124593956222,0,1.03648405193838,0.15739082365948,0.42,0.58,0.640000000000001,NaN,NaN,375,375,321,0,0,675,483,192,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.124999999999993,0,0,0,0.124840320672559,0.162645274846126,0,0,0,0,0,0.125,1.5,0,0,0,0,0.3,26.75,40.25,0,0.00800000000000011,0.016,NaN,NaN,0.977386767844439,675,0,0.296296296296296,0,0.296863856023996,0.291774704215964,0.9459628,0,667540019624,21767807259,110997405,0,171839432,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,6.25,8.33333333333333,5.35,4,-2.98333333333333,-4.33333333333333,375,321,0,28,54,0.640000000000001,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.125,375
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p8p333,4,8.33333333333333,periodic,Periodic TDMA 8.333 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0875677679354631,0.482549898165947,0,0,9.72916024182561,12.7087835032482,0,1.03650699899774,0.127363184079602,0.359999999999999,0.48,0.6,NaN,NaN,500,500,422,0,0,900,637,263,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.166666666666654,0,0,0,0.166369583834491,0.201679706394814,0,0,0,0,0,0.166666666666667,2,0,0,0,0,0.4,35.1666666666667,53.0833333333333,0,0.00800000000000013,0.016,NaN,NaN,0.981774077953581,900,0,0.291111111111111,0,0.296863856023996,0.291774704215964,0.9829553,0,667540019624,21767807259,110997405,0,172582015,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,8.33333333333333,8.33333333333333,7.03333333333333,5.75,-1.3,-2.58333333333333,500,422,0,32,78,0.6,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,500
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p10,5,10,periodic,Periodic TDMA 10 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.072740272370693,0.50299599953899,0,0,9.76735982207034,13.0179730082406,0,1.036562895477,0.109894969596462,0.299999999999999,0.4,0.6,NaN,NaN,600,600,517,0,0,1080,774,306,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.199999999999984,0,0,0,0.19984747759072,0.233206941122285,0,0,0,0,0,0.2,2.4,0,0,0,0,0.48,43.0833333333333,64.5,0,0.00800000000000012,0.016,NaN,NaN,0.985524399461682,1080,0,0.292592592592593,0,0.296863856023996,0.291774704215964,1.1225651,0,667540019624,21767807259,110997405,0,172418287,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,10,8.33333333333333,8.61666666666667,7.16666666666667,0.283333333333333,-1.16666666666667,600,517,0,35,83,0.5,600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,600
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,periodic-tdma-p12p5,6,12.5,periodic,Periodic TDMA 12.5 Hz,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0657037262136598,0.505953460463612,0,0,9.8111773089593,12.9222563750334,0,1.0366474698368,0.0867219458264233,0.231999999999997,0.32,0.559999999999999,NaN,NaN,750,750,639,0,0,1350,966,384,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.249999999999977,0,0,0,0.2498549540291,0.280749984560226,0,0,0,0,0,0.25,3,0,0,0,0,0.600000000000001,53.25,80.5,0,0.00800000000000014,0.016,NaN,NaN,0.981859497673524,1350,0,0.296296296296296,0,0.296863856023996,0.291774704215964,1.1002917,0,667540019624,21767807259,110997405,0,172271055,aloha,periodic,none,collision-free-scheduled,none,round-robin,0,12.5,8.33333333333333,10.65,8.41666666666667,2.31666666666667,0.0833333333333321,750,639,0,50,111,0.4,750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,750
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-common-view,7,NaN,periodic,DTSA common-view reference,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0346600451439896,0.556458884743214,0,0,9.57708282757742,12.2813270094893,0,1.03676301284508,0.0360862354892206,0.100000000000001,0.18,0.24,NaN,NaN,3000,3000,2548,0,0,5400,3815,1585,0,0,0,0,0,0,0,0,0,0,0,0,1,32,32,0,0,0,0,0,0,0,0.999999999999881,0,0,0,0.999999999999993,0.999999999999986,0,0,0,0,0,0.999999999999927,11.9999999999991,0,0,0,0,2.39999999999982,212.333333333333,317.916666666667,0,0.00800000000000013,0.016,NaN,NaN,0.98398805689646,5400,0,0.300740740740741,0,0.296863856023996,0.291774704215964,1.7505631,0,667540019624,21767807259,110997405,0,170452664,aloha,prior-art-reference,none,dtsa-common,none,dtsa-common,0,NaN,8.33333333333333,42.4666666666667,35.5,34.1333333333333,27.1666666666667,3000,2548,0,174,452,0.3,3000,0,0,0,15000,0,1,0,0,3000,0,0,0,0,0,0,0,0,0.999999999999927,3000
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,dtsa-private-view,8,NaN,periodic,DTSA private-view projection,none,5,ring2,6dof,tdma,1,1,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,1.73724043981015,0.544840728695621,0,0,9.95836863739159,13.972200041265,0,1.00249013341665,10,11.8,11.96,12,NaN,NaN,3000,8990,3,0,0,16182,6,16176,0,0,0,0,0,0,8985,0.99944382647386,0,0,5990,0,1,32,32,0,0,0,0,0,0,0,0.600666666666729,0,0,0,0.590375633302004,0.590375633302003,0,0,0,0,0,2.99666666666682,35.9600000000018,0,0,0,0,7.19200000000037,0.25,0.5,0,0.00400222469410469,0.0080000000000009,NaN,NaN,0.6,16182,0,0.297676430601903,0,0.296863856023996,0.291774704215964,2.4240325,0,667540019624,21767807259,110997405,0,170460643,aloha,prior-art-projection,none,dtsa-private,none,dtsa-private,0,NaN,8.33333333333333,0.05,0,-8.28333333333333,-8.33333333333333,3000,3,0,600,2997,11.999,1802,0,0,0,0,0,1,8985,1,1802,1797,0.997225305216426,0,0,0,0,0,0,2.99666666666682,1802
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,chen-age-gain-private,9,NaN,periodic-feedback,Chen age-gain private projection,piggyback,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.0497140299702994,0.533485550603285,0,0,9.61695809320029,12.4004726433329,0,1.03668486790081,0.0658264234383637,0.18,0.279999999999999,0.380000000000001,0.164842454394693,0.0990160309563294,3000,2457,1406,0,690,4662,2182,2477,1623,690,933,1,3,0,848,0.345136345136345,0,1327,785,38,1,32,32,0,0,0,0,0,1623,1867,0.669583333333402,0,0,0,0.678594665979258,0.758421458224914,0,0,0,0,0,0.818999999999947,9.82799999999936,0,0.415488,0,0,1.96559999999987,117.166666666667,181.833333333333,57.5,0.00774806674806689,0.0179999999999998,0.0316202898550726,0.077,0.920704767848576,5316,0,0.303235515425132,0,0.296863856023996,0.291774704215964,2.0033461,0,667540019624,21767807259,110997405,0,170984380,aloha,prior-art-projection,private-cumulative-piggyback,age-gain-thinning,private-delayed,age-gain-thinning,0,NaN,8.33333333333333,23.4333333333333,14.8333333333333,15.1,6.5,3000,1406,1327,423,1594,0.269,2009,0,0,0,0,0,1,848,1,0,0,0,12207,0,0,0,0,0,0.818999999999947,2009
development-falsification,16027012,n5-stressed-bg0,N5 Stressed bg0 ALOHA,EXP20A prior-art baseline closure,zmac-like-hybrid,10,NaN,state-event,Z-MAC-like hybrid,none,5,ring2,6dof,aloha,0.2,0.2,0,1,1,0.29,0.29,0.0476190476190476,0.0476190476190476,0.153895576179603,0.365655940707306,1,0,9.82319090578145,12.8233782724191,0,1.0365496702044,0.242675511332228,0.66,0.938400000000001,1.3,NaN,NaN,304,332,268,0,0,597,403,194,0,0,0,0,0,0,29,0.0873493975903614,0,0,28,0,1,32,32,0,0,0,0,0,0,0,0.105666666666664,0,0,0,0.0769922168478839,0.119908883518365,0,0,0,0,0,0.110666666666667,1.328,0,0,0,0,0.2656,22.3333333333333,33.5833333333333,0,0.00278614457831335,0.00999999999999979,NaN,NaN,0.982275711159737,597,0,0.281407035175879,0,0.296863856023996,0.291774704215964,0.9798775,0,667540019624,21767807259,110997405,0,171560903,aloha,prior-art-projection,none,zmac-like,none,zmac-like,0,NaN,8.33333333333333,4.46666666666667,3.58333333333333,-3.86666666666667,-4.75,304,268,0,17,36,0.802,317,0,0,0,0,0,1,29,1,0,0,0,0,212,120,0,0,0,0.110666666666667,317
