sourceR2Run,configurationId,N,graph,pinning,H,D,sender,p,rValue,rRelative,strictReduction,relativeRankRatio,pairwiseHiddenDirections,fullRelativeIdentifiable,individualNonidentifiableCount,allIndividualValuesIdentifiable,orderingIdentifiableDespiteHiddenValues,nontrivialActionSet,relativeProjectionResidualMax,relativeProjectionResidualFro,relativeBasisResiduals,pairwiseProjectionResiduals,valueHiddenSingularValues,relativeHiddenSingularValues,storedRValueMatch
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,1,8,6,5,1,0.833333333333333,5,0,8,0,0,1,0.999614752635187,0.988959500909422,0.98465029223223266;0.99800900696207839;0.98225339341254059;0.99548404508624444;0.98465029223223266;0.98225339341254059;0.9996147526351874,ordinary_1_to_2-ordinary_1_to_3=0.94671551542824861;ordinary_1_to_2-ordinary_1_to_4=0.99931636508507404;ordinary_1_to_2-ordinary_1_to_5=0.97036837300392231;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=0.99931636508507404;ordinary_1_to_2-pinned_leader_1_to_6=0.98229750480515676;ordinary_1_to_2-pinned_leader_1_to_8=0.98465029223223266;ordinary_1_to_3-ordinary_1_to_4=0.94729965436507702;ordinary_1_to_3-ordinary_1_to_5=0.8831609595685882;ordinary_1_to_3-pinned_leader_1_to_2=0.94671551542824861;ordinary_1_to_3-pinned_leader_1_to_4=0.94729965436507702;ordinary_1_to_3-pinned_leader_1_to_6=0.99726881657626698;ordinary_1_to_3-pinned_leader_1_to_8=0.99800900696207839;ordinary_1_to_4-ordinary_1_to_5=0.97340195494815007;ordinary_1_to_4-pinned_leader_1_to_2=0.99931636508507404;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_4-pinned_leader_1_to_6=0.98791352486025164;ordinary_1_to_4-pinned_leader_1_to_8=0.98225339341254059;ordinary_1_to_5-pinned_leader_1_to_2=0.97036837300392231;ordinary_1_to_5-pinned_leader_1_to_4=0.97340195494815007;ordinary_1_to_5-pinned_leader_1_to_6=0.99771136317700282;ordinary_1_to_5-pinned_leader_1_to_8=0.99548404508624444;pinned_leader_1_to_2-pinned_leader_1_to_4=0.99931636508507404;pinned_leader_1_to_2-pinned_leader_1_to_6=0.98229750480515676;pinned_leader_1_to_2-pinned_leader_1_to_8=0.98465029223223266;pinned_leader_1_to_4-pinned_leader_1_to_6=0.98791352486025164;pinned_leader_1_to_4-pinned_leader_1_to_8=0.98225339341254059;pinned_leader_1_to_6-pinned_leader_1_to_8=0.9996147526351874,1.4509029945079894;1.3262830446761567;1.2359669307014416;0.84954787575582114;0.19686556263833316;0.085632599592558784;2.2538742983717676e-16;7.7818972662120303e-18,3.3497618369455302;1.3787880281510678;0.88948065015909938;0.61289808907993115;0.13313312701758795;3.5117493615946583e-16;3.1731384038691007e-16,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,2,2,2,1,1,0.5,1,0,2,0,0,1,0.999459239444071,0.999459239444071,0.99945923944407056,ordinary_2_to_6-ordinary_2_to_7=0.99945923944407056,2.5117210474163389;0.85755922586919742,1.2190388259295675,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999878245851439,0.999737730064487,0.99987824585143947;0.99972192033890783,ordinary_3_to_7-ordinary_3_to_8=0.99958167638350603;ordinary_3_to_7-ordinary_3_to_9=0.99987824585143947;ordinary_3_to_8-ordinary_3_to_9=0.99972192033890783,3.0895914059144198;0.99216846588598739;0.29296209086425379,1.2376344229237293;0.40682490572233027,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,4,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.8153198739196443,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,6,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.5072600934607785,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,7,2,2,1,1,0.5,1,0,2,0,0,1,0.999658355381681,0.999658355381681,0.99965835538168091,ordinary_7_to_2-ordinary_7_to_3=0.99965835538168091,2.1236720996741574;0.60294071179921793,0.85584645084325472,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,8,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.576090579832883,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,15,4,9,2,2,1,1,0.5,1,0,2,0,0,1,0.999103372155292,0.999103372155292,0.99910337215529177,ordinary_9_to_3-ordinary_9_to_4=0.99910337215529177,2.1270197701523519;0.69550710648387337,0.98396923487995169,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,1,8,6,5,1,0.833333333333333,5,0,8,0,0,1,0.997364479017169,0.969578397904689,0.96127847131072997;0.99415345197462124;0.94936121728917167;0.98392112204965676;0.96127847131072997;0.94936121728917167;0.99658567135392084,ordinary_1_to_2-ordinary_1_to_3=0.83607900182854511;ordinary_1_to_2-ordinary_1_to_4=0.99736447901716851;ordinary_1_to_2-ordinary_1_to_5=0.9535325633281666;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=0.99736447901716851;ordinary_1_to_2-pinned_leader_1_to_6=0.96348226099359036;ordinary_1_to_2-pinned_leader_1_to_8=0.96127847131072997;ordinary_1_to_3-ordinary_1_to_4=0.8202026055273568;ordinary_1_to_3-ordinary_1_to_5=0.79057902816926351;ordinary_1_to_3-pinned_leader_1_to_2=0.83607900182854511;ordinary_1_to_3-pinned_leader_1_to_4=0.8202026055273568;ordinary_1_to_3-pinned_leader_1_to_6=0.98371170596940705;ordinary_1_to_3-pinned_leader_1_to_8=0.99415345197462124;ordinary_1_to_4-ordinary_1_to_5=0.9424928933725949;ordinary_1_to_4-pinned_leader_1_to_2=0.99736447901716851;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_4-pinned_leader_1_to_6=0.97681201546055063;ordinary_1_to_4-pinned_leader_1_to_8=0.94936121728917167;ordinary_1_to_5-pinned_leader_1_to_2=0.9535325633281666;ordinary_1_to_5-pinned_leader_1_to_4=0.9424928933725949;ordinary_1_to_5-pinned_leader_1_to_6=0.99641106487855868;ordinary_1_to_5-pinned_leader_1_to_8=0.98392112204965676;pinned_leader_1_to_2-pinned_leader_1_to_4=0.99736447901716851;pinned_leader_1_to_2-pinned_leader_1_to_6=0.96348226099359036;pinned_leader_1_to_2-pinned_leader_1_to_8=0.96127847131072997;pinned_leader_1_to_4-pinned_leader_1_to_6=0.97681201546055063;pinned_leader_1_to_4-pinned_leader_1_to_8=0.94936121728917167;pinned_leader_1_to_6-pinned_leader_1_to_8=0.99658567135392084,19.858297733809472;16.813458854653828;15.007215657001545;8.031467271492323;1.9426559481197212;0.75377245146450422;1.9404448678067489e-15;8.7866569329660902e-16,43.070380321401963;17.315419902499912;9.4461791437907614;6.3178617772625092;1.1006303527465555;2.8805924241766526e-15;1.6001352819003408e-16,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,2,2,2,1,1,0.5,1,0,2,0,0,1,0.998710710473251,0.998710710473251,0.99871071047325066,ordinary_2_to_6-ordinary_2_to_7=0.99871071047325066,39.343098736457868;11.514645935651103,16.579126833708031,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999875335554283,0.999465089873289,0.99987533555428343;0.99938784531318059,ordinary_3_to_7-ordinary_3_to_8=0.99911618672792957;ordinary_3_to_7-ordinary_3_to_9=0.99987533555428343;ordinary_3_to_8-ordinary_3_to_9=0.99938784531318059,50.339989118171083;12.831719814617054;5.0381598685344633,16.519835899184734;6.8982404495181164,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,4,1,1,0,1,0,0,1,1,0,0,0,0,0,,,30.081132200752858,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,6,1,1,0,1,0,0,1,1,0,0,0,0,0,,,20.86090697428093,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,7,2,2,1,1,0.5,1,0,2,0,0,1,0.999061034787731,0.999061034787731,0.99906103478773123,ordinary_7_to_2-ordinary_7_to_3=0.99906103478773123,32.747899711012202;7.3973901051148108,11.510946440368688,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,8,1,1,0,1,0,0,1,1,0,0,0,0,0,,,25.490777341526197,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,2,9,2,2,1,1,0.5,1,0,2,0,0,1,0.998483752438649,0.998483752438649,0.99848375243864862,ordinary_9_to_3-ordinary_9_to_4=0.99848375243864862,32.337545348678269;8.279740292164675,12.811913841616054,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,1,8,6,5,1,0.833333333333333,5,0,8,0,0,1,0.997587069085031,0.971549482900619,0.96353166438556381;0.99478348154719454;0.95262356559855843;0.98536785687323458;0.96353166438556381;0.95262356559855843;0.99701966119856233,ordinary_1_to_2-ordinary_1_to_3=0.8459692839482309;ordinary_1_to_2-ordinary_1_to_4=0.99758706908503114;ordinary_1_to_2-ordinary_1_to_5=0.95403639939463758;ordinary_1_to_2-pinned_leader_1_to_2=0;ordinary_1_to_2-pinned_leader_1_to_4=0.99758706908503114;ordinary_1_to_2-pinned_leader_1_to_6=0.96478742918417526;ordinary_1_to_2-pinned_leader_1_to_8=0.96353166438556381;ordinary_1_to_3-ordinary_1_to_4=0.83257193554466336;ordinary_1_to_3-ordinary_1_to_5=0.7976073133310152;ordinary_1_to_3-pinned_leader_1_to_2=0.8459692839482309;ordinary_1_to_3-pinned_leader_1_to_4=0.83257193554466336;ordinary_1_to_3-pinned_leader_1_to_6=0.98561418392212496;ordinary_1_to_3-pinned_leader_1_to_8=0.99478348154719454;ordinary_1_to_4-ordinary_1_to_5=0.94461803855182591;ordinary_1_to_4-pinned_leader_1_to_2=0.99758706908503114;ordinary_1_to_4-pinned_leader_1_to_4=0;ordinary_1_to_4-pinned_leader_1_to_6=0.97755521407975943;ordinary_1_to_4-pinned_leader_1_to_8=0.95262356559855843;ordinary_1_to_5-pinned_leader_1_to_2=0.95403639939463758;ordinary_1_to_5-pinned_leader_1_to_4=0.94461803855182591;ordinary_1_to_5-pinned_leader_1_to_6=0.99652436291524094;ordinary_1_to_5-pinned_leader_1_to_8=0.98536785687323458;pinned_leader_1_to_2-pinned_leader_1_to_4=0.99758706908503114;pinned_leader_1_to_2-pinned_leader_1_to_6=0.96478742918417526;pinned_leader_1_to_2-pinned_leader_1_to_8=0.96353166438556381;pinned_leader_1_to_4-pinned_leader_1_to_6=0.97755521407975943;pinned_leader_1_to_4-pinned_leader_1_to_8=0.95262356559855843;pinned_leader_1_to_6-pinned_leader_1_to_8=0.99701966119856233,16.37044558864703;13.877311694445163;12.541027505536825;6.8079887616196055;1.5681317860560677;0.63223732444552527;3.591186714753655e-15;2.5715228490040212e-15,35.690163913224019;14.360826131593262;7.9245307184483504;5.3150813137249653;0.91548510288375351;1.2364835156240315e-15;4.9653248278861746e-17,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,2,2,2,1,1,0.5,1,0,2,0,0,1,0.99877887991655,0.99877887991655,0.99877887991655034,ordinary_2_to_6-ordinary_2_to_7=0.99877887991655034,32.096129506266848;9.513641149110498,13.639848215107145,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.99987427325943,0.999488627110786,0.99987427325943012;0.99941871942713512,ordinary_3_to_7-ordinary_3_to_8=0.9991572400156814;ordinary_3_to_7-ordinary_3_to_9=0.99987427325943012;ordinary_3_to_8-ordinary_3_to_9=0.99941871942713512,40.953299219079142;10.636298426352843;4.08308557681457,13.638693583143036;5.5971403381513234,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,4,1,1,0,1,0,0,1,1,0,0,0,0,0,,,24.447167753166791,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,6,1,1,0,1,0,0,1,1,0,0,0,0,0,,,17.146315932212541,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,7,2,2,1,1,0.5,1,0,2,0,0,1,0.99911246757825,0.99911246757825,0.9991124675782499,ordinary_7_to_2-ordinary_7_to_3=0.9991124675782499,26.723808253575456;6.1379795699536235,9.4497418764769616,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,8,1,1,0,1,0,0,1,1,0,0,0,0,0,,,20.741352942285111,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_even,9,geometric,even,25,4,9,2,2,1,1,0.5,1,0,2,0,0,1,0.998547285257029,0.998547285257029,0.9985472852570294,ordinary_9_to_3-ordinary_9_to_4=0.9985472852570294,26.410436868079223;6.9066380661939917,10.554405717313953,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,1,8,6,5,1,0.833333333333333,5,0,8,0,0,1,0.99995313972651,0.981677241870413,0.99891559914921357;0.98081471238249396;0.99719593498295889;0.97045079475966622;0.98081471238249396;0.97045079475966622;0.99995313972650968,ordinary_1_to_2-ordinary_1_to_3=0.94197044376942618;ordinary_1_to_2-ordinary_1_to_4=0.98301140322142722;ordinary_1_to_2-ordinary_1_to_5=0.94415800739536027;ordinary_1_to_2-pinned_leader_1_to_3=0.94197044376942618;ordinary_1_to_2-pinned_leader_1_to_5=0.94415800739536027;ordinary_1_to_2-pinned_leader_1_to_7=0.99833923007371861;ordinary_1_to_2-pinned_leader_1_to_9=0.99891559914921357;ordinary_1_to_3-ordinary_1_to_4=0.97017317589171725;ordinary_1_to_3-ordinary_1_to_5=0.98746688811512162;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=0.98746688811512162;ordinary_1_to_3-pinned_leader_1_to_7=0.97870359327956802;ordinary_1_to_3-pinned_leader_1_to_9=0.98081471238249396;ordinary_1_to_4-ordinary_1_to_5=0.96240164810955531;ordinary_1_to_4-pinned_leader_1_to_3=0.97017317589171725;ordinary_1_to_4-pinned_leader_1_to_5=0.96240164810955531;ordinary_1_to_4-pinned_leader_1_to_7=0.99791238997951826;ordinary_1_to_4-pinned_leader_1_to_9=0.99719593498295889;ordinary_1_to_5-pinned_leader_1_to_3=0.98746688811512162;ordinary_1_to_5-pinned_leader_1_to_5=0;ordinary_1_to_5-pinned_leader_1_to_7=0.96863232112964082;ordinary_1_to_5-pinned_leader_1_to_9=0.97045079475966622;pinned_leader_1_to_3-pinned_leader_1_to_5=0.98746688811512162;pinned_leader_1_to_3-pinned_leader_1_to_7=0.97870359327956802;pinned_leader_1_to_3-pinned_leader_1_to_9=0.98081471238249396;pinned_leader_1_to_5-pinned_leader_1_to_7=0.96863232112964082;pinned_leader_1_to_5-pinned_leader_1_to_9=0.97045079475966622;pinned_leader_1_to_7-pinned_leader_1_to_9=0.99995313972650968,2.3704861309245548;1.8552388426078315;1.379310645145154;0.88984995734703465;0.19932566895671308;0.15351431372307325;3.2384069640553963e-16;9.1407350519477811e-17,3.7298089662012739;2.0090887242330604;0.95830904995266419;0.75617262058448831;0.18327562090309163;1.664451938640649e-16;1.5765834596402654e-16,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,2,2,2,1,1,0.5,1,0,2,0,0,1,0.998829276177466,0.998829276177466,0.9988292761774662,ordinary_2_to_6-ordinary_2_to_7=0.9988292761774662,3.726037155530316;1.0407597230159704,1.4937765345646092,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999988838795001,0.998725986686037,0.999988838795001;0.99667159790758264,ordinary_3_to_7-ordinary_3_to_8=0.99637995158624326;ordinary_3_to_7-ordinary_3_to_9=0.999988838795001;ordinary_3_to_8-ordinary_3_to_9=0.99667159790758264,4.3228537591191261;1.3247576811932076;0.88043379952024436,2.1742265530690488;0.96412767075121919,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,4,1,1,0,1,0,0,1,1,0,0,0,0,0,,,2.6087369608596735,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,6,1,1,0,1,0,0,1,1,0,0,0,0,0,,,2.2930954400407364,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,7,2,2,1,1,0.5,1,0,2,0,0,1,0.995919010300751,0.995919010300751,0.99591901030075114,ordinary_7_to_2-ordinary_7_to_3=0.99591901030075114,3.0521307061144212;0.66641562234195029,0.94949577517961314,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,8,1,1,0,1,0,0,1,1,0,0,0,0,0,,,2.1721850646716883,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,2,9,2,2,1,1,0.5,1,0,2,0,0,1,0.987095592634716,0.987095592634716,0.98709559263471569,ordinary_9_to_3-ordinary_9_to_4=0.98709559263471569,2.9808486216814951;0.65399830106128221,0.9249456734426027,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,1,8,6,5,1,0.833333333333333,5,0,8,0,0,1,0.999963548968824,0.984055219600768,0.99926764830941595;0.98259902063634508;0.99736958249356922;0.97427115311332335;0.98259902063634508;0.97427115311332335;0.99996354896882389,ordinary_1_to_2-ordinary_1_to_3=0.95028804599445249;ordinary_1_to_2-ordinary_1_to_4=0.98513892167552475;ordinary_1_to_2-ordinary_1_to_5=0.95208892889285712;ordinary_1_to_2-pinned_leader_1_to_3=0.95028804599445249;ordinary_1_to_2-pinned_leader_1_to_5=0.95208892889285712;ordinary_1_to_2-pinned_leader_1_to_7=0.99882753244252709;ordinary_1_to_2-pinned_leader_1_to_9=0.99926764830941595;ordinary_1_to_3-ordinary_1_to_4=0.97222857214796365;ordinary_1_to_3-ordinary_1_to_5=0.98953920528881445;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=0.98953920528881445;ordinary_1_to_3-pinned_leader_1_to_7=0.98103422438164656;ordinary_1_to_3-pinned_leader_1_to_9=0.98259902063634508;ordinary_1_to_4-ordinary_1_to_5=0.96722256692621289;ordinary_1_to_4-pinned_leader_1_to_3=0.97222857214796365;ordinary_1_to_4-pinned_leader_1_to_5=0.96722256692621289;ordinary_1_to_4-pinned_leader_1_to_7=0.99801384149587269;ordinary_1_to_4-pinned_leader_1_to_9=0.99736958249356922;ordinary_1_to_5-pinned_leader_1_to_3=0.98953920528881445;ordinary_1_to_5-pinned_leader_1_to_5=0;ordinary_1_to_5-pinned_leader_1_to_7=0.9728210536648455;ordinary_1_to_5-pinned_leader_1_to_9=0.97427115311332335;pinned_leader_1_to_3-pinned_leader_1_to_5=0.98953920528881445;pinned_leader_1_to_3-pinned_leader_1_to_7=0.98103422438164656;pinned_leader_1_to_3-pinned_leader_1_to_9=0.98259902063634508;pinned_leader_1_to_5-pinned_leader_1_to_7=0.9728210536648455;pinned_leader_1_to_5-pinned_leader_1_to_9=0.97427115311332335;pinned_leader_1_to_7-pinned_leader_1_to_9=0.99996354896882389,1.6517558373582335;1.2894819551181753;0.96752045902252548;0.64547850548294805;0.13707556327734835;0.10621148562219215;1.7594612912844622e-16;1.4216410282674042e-16,2.6214096428221887;1.4062822893678772;0.69312462730490254;0.53723802928560394;0.12583057408733567;1.6036398786848174e-16;1.1279339961213675e-16,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,2,2,2,1,1,0.5,1,0,2,0,0,1,0.998738735518249,0.998738735518249,0.99873873551824877,ordinary_2_to_6-ordinary_2_to_7=0.99873873551824877,2.5320923705664922;0.72652214431281292,1.035445547527418,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,3,3,3,2,1,0.666666666666667,2,0,3,0,0,1,0.999989819180843,0.998928178444418,0.99998981918084251;0.99714803977843158,ordinary_3_to_7-ordinary_3_to_8=0.99687584496732584;ordinary_3_to_7-ordinary_3_to_9=0.99998981918084251;ordinary_3_to_8-ordinary_3_to_9=0.99714803977843158,2.9485509503544831;0.9336446856280175;0.613282574095392,1.5285460763149961;0.66498795822364654,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,4,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.7991690045172279,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,6,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.562184943979857,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,7,2,2,1,1,0.5,1,0,2,0,0,1,0.996636164576701,0.996636164576701,0.99663616457670134,ordinary_7_to_2-ordinary_7_to_3=0.99663616457670134,2.0903722888689695;0.47391753088718269,0.67273592424271533,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,8,1,1,0,1,0,0,1,1,0,0,0,0,0,,,1.5001055977985134,,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,15,4,9,2,2,1,1,0.5,1,0,2,0,0,1,0.989441539196919,0.989441539196919,0.9894415391969188,ordinary_9_to_3-ordinary_9_to_4=0.9894415391969188,2.047488000809687;0.46639326647882406,0.65960681376577068,1
D:\Research\Drone\SwarmDroneMATLAB\results\tcns_r2_generalization_validation\2026-09-08_161130,N9_geometric_pin_odd,9,geometric,odd,25,2,1,8,6,5,1,0.833333333333333,5,0,8,0,0,1,0.999327147202165,0.945721851290437,0.98378248534500445;0.96966501910267211;0.99411193910698714;0.91554383415246243;0.96966501910267211;0.91554383415246243;0.99932714720216498,ordinary_1_to_2-ordinary_1_to_3=0.82402313156519158;ordinary_1_to_2-ordinary_1_to_4=0.92854051951946803;ordinary_1_to_2-ordinary_1_to_5=0.82470403618799137;ordinary_1_to_2-pinned_leader_1_to_3=0.82402313156519158;ordinary_1_to_2-pinned_leader_1_to_5=0.82470403618799137;ordinary_1_to_2-pinned_leader_1_to_7=0.97416249237559993;ordinary_1_to_2-pinned_leader_1_to_9=0.98378248534500445;ordinary_1_to_3-ordinary_1_to_4=0.96334078982920168;ordinary_1_to_3-ordinary_1_to_5=0.94162364522958464;ordinary_1_to_3-pinned_leader_1_to_3=0;ordinary_1_to_3-pinned_leader_1_to_5=0.94162364522958464;ordinary_1_to_3-pinned_leader_1_to_7=0.95402114809065375;ordinary_1_to_3-pinned_leader_1_to_9=0.96966501910267211;ordinary_1_to_4-ordinary_1_to_5=0.89688492644863893;ordinary_1_to_4-pinned_leader_1_to_3=0.96334078982920168;ordinary_1_to_4-pinned_leader_1_to_5=0.89688492644863893;ordinary_1_to_4-pinned_leader_1_to_7=0.99498590637432149;ordinary_1_to_4-pinned_leader_1_to_9=0.99411193910698714;ordinary_1_to_5-pinned_leader_1_to_3=0.94162364522958464;ordinary_1_to_5-pinned_leader_1_to_5=0;ordinary_1_to_5-pinned_leader_1_to_7=0.90428245982679745;ordinary_1_to_5-pinned_leader_1_to_9=0.91554383415246243;pinned_leader_1_to_3-pinned_leader_1_to_5=0.94162364522958464;pinned_leader_1_to_3-pinned_leader_1_to_7=0.95402114809065375;pinned_leader_1_to_3-pinned_leader_1_to_9=0.96966501910267211;pinned_leader_1_to_5-pinned_leader_1_to_7=0.90428245982679745;pinned_leader_1_to_5-pinned_leader_1_to_9=0.91554383415246243;pinned_leader_1_to_7-pinned_leader_1_to_9=0.99932714720216498,20.438084724681893;17.095597182051478;11.55262047539116;5.7788309482017279;1.0917874178369442;0.89345162754145546;1.2875474872124198e-15;8.7200593186961749e-16,30.698020467963019;16.865373635488446;6.3419388739640006;5.4046368025402041;1.0725621941223247;2.5690745837510144e-15;1.313915903296503e-15,1
