time_s,seed,receiver,sender,physicalAge_s,loggedAoI_s,positionError_m,localPositionBound_m,globalPositionBound_m,velocityError_mps,velocityBound_mps,acceptedPayloadSpeed_mps
4.32,27020001,3,2,0.2,0.21,0.040224791214565,0.0836566616850571,12.044,0.0201137070961292,0.4,0.198283308425285
4.34,27020001,3,2,0.22,0.23,0.0442979916443938,0.0964223278535628,13.2528,0.0224487026312423,0.44,0.198283308425285
4.36,27020001,3,2,0.24,0.25,0.0483842261291157,0.109987994022068,14.4624,0.0243770296555238,0.48,0.198283308425285
4.38,27020001,3,2,0.26,0.27,0.0524738649014848,0.124353660190574,15.6728,0.0259374845919811,0.52,0.198283308425285
4.4,27020001,3,2,0.28,0.29,0.0565584107321764,0.13951932635908,16.884,0.0271842475001106,0.56,0.198283308425285
4.42,27020001,3,2,0.12,0.13,0.0245040882668466,0.0411509854015935,7.2168,0.0102161621522796,0.24,0.202924878346612
4.44,27020001,3,2,0.140000000000001,0.150000000000001,0.0285946505101574,0.0508094829685257,8.4224,0.011665413007536,0.28,0.202924878346612
4.46,27020001,3,2,0.16,0.17,0.0326868428010982,0.061267980535458,9.6288,0.0131330000915797,0.32,0.202924878346612
4.48,27020001,3,2,0.12,0.13,0.024554787603747,0.0413515926058463,7.2168,0.00896229666524313,0.24,0.204596605048719
4.5,27020001,3,2,0.14,0.15,0.0286422413539145,0.0510435247068207,8.4224,0.0105448123668187,0.28,0.204596605048719
4.52,27020001,3,2,0.16,0.17,0.0327290771024729,0.0615354568077951,9.6288,0.0119953540969262,0.32,0.204596605048719
4.54,27020001,3,2,0.18,0.19,0.0368072083491481,0.0728273889087694,10.836,0.0132674586216854,0.36,0.204596605048719
4.56,27020001,3,2,0.2,0.21,0.0408795495081181,0.0849193210097438,12.044,0.014692745133781,0.4,0.204596605048719
4.58,27020001,3,2,0.22,0.23,0.0449455282965547,0.0978112531107182,13.2528,0.0160049996057896,0.44,0.204596605048719
4.6,27020001,3,2,0.12,0.13,0.0244538399262641,0.0413246990347008,7.2168,0.00831774034266713,0.24,0.20437249195584
4.62,27020001,3,2,0.14,0.15,0.0285017223005884,0.0510121488738176,8.4224,0.00970715349869497,0.28,0.20437249195584
4.64,27020001,3,2,0.159999999999999,0.169999999999999,0.0325849507877113,0.0614995987129345,9.6288,0.0111092776178808,0.32,0.20437249195584
4.66,27020001,3,2,0.12,0.13,0.0244379133053261,0.0412796061063355,7.2168,0.0083219274720349,0.24,0.203996717552796
4.68,27020001,3,2,0.14,0.15,0.028569863599938,0.0509595404573915,8.4224,0.0101029972572871,0.28,0.203996717552796
4.7,27020001,3,2,0.16,0.17,0.0327222699297846,0.0614394748084474,9.6288,0.0117476703839903,0.32,0.203996717552796
4.72,27020001,3,2,0.119999999999999,0.129999999999999,0.024689764649503,0.0411315946107777,7.2168,0.0100963309179034,0.24,0.202763288423147
4.74,27020001,3,2,0.14,0.15,0.0288529068466509,0.0507868603792406,8.4224,0.0110100249333647,0.28,0.202763288423147
4.76,27020001,3,2,0.159999999999999,0.169999999999999,0.0330315673112189,0.0612421261477035,9.6288,0.012412535643237,0.32,0.202763288423147
4.78,27020001,3,2,0.18,0.19,0.0372154156878868,0.0724973919161665,10.836,0.0134276481216956,0.36,0.202763288423147
4.8,27020001,3,2,0.199999999999999,0.209999999999999,0.0414184393671412,0.0845526576846294,12.044,0.0151001111857197,0.4,0.202763288423147
4.82,27020001,3,2,0.22,0.23,0.0456382801280305,0.0974079234530923,13.2528,0.016631375618987,0.44,0.202763288423147
4.84,27020001,3,2,0.239999999999999,0.249999999999999,0.0498643894533898,0.111063189221555,14.4624,0.0177472289301192,0.48,0.202763288423147
4.86,27020001,3,2,0.26,0.27,0.0540999502084191,0.125518454990018,15.6728,0.0190389265887125,0.52,0.202763288423147
4.88,27020001,3,2,0.279999999999999,0.289999999999999,0.0583573996696362,0.140773720758481,16.884,0.0206912606093207,0.56,0.202763288423147
4.9,27020001,3,2,0.12,0.13,0.0254246846647999,0.041910752348415,7.2168,0.00848419181853545,0.24,0.209256269570125
4.92,27020001,3,2,0.14,0.15,0.0297075434878225,0.0516958777398175,8.4224,0.00977749866381128,0.28,0.209256269570125
4.94,27020001,3,2,0.16,0.17,0.0339987815778453,0.06228100313122,9.6288,0.0109152901779993,0.32,0.209256269570125
4.96,27020001,3,2,0.18,0.19,0.0382886993543234,0.0736661285226225,10.836,0.0117027294122218,0.36,0.209256269570125
4.98,27020001,3,2,0.2,0.21,0.0425687853098414,0.085851253914025,12.044,0.0122225763321431,0.4,0.209256269570125
5,27020001,3,2,0.22,0.23,0.0468315891966121,0.0988363793054275,13.2528,0.0125656166268853,0.44,0.209256269570125
5.02,27020001,3,2,0.12,0.13,0.0256515906999016,0.042430479623608,7.2168,0.00554549368135163,0.24,0.213587330196734
5.04,27020001,3,2,0.14,0.15,0.029881182745817,0.0523022262275427,8.4224,0.00654516653159601,0.28,0.213587330196734
5.06,27020001,3,2,0.16,0.17,0.0341320513453098,0.0629739728314774,9.6288,0.00739876236471826,0.32,0.213587330196734
5.08,27020001,3,2,0.18,0.19,0.038392974693545,0.074445719435412,10.836,0.008331286244392,0.36,0.213587330196734
5.1,27020001,3,2,0.2,0.21,0.0426540911298414,0.0867174660393467,12.044,0.00919055584936056,0.4,0.213587330196734
5.12,27020001,3,2,0.22,0.23,0.0469151544191146,0.0997892126432814,13.2528,0.0100305643623918,0.44,0.213587330196734
5.14,27020001,3,2,0.239999999999999,0.249999999999999,0.0511675449169078,0.113660959247216,14.4624,0.0107906430771345,0.48,0.213587330196734
5.16,27020001,3,2,0.26,0.27,0.0554037189036013,0.128332705851151,15.6728,0.0115174564744241,0.52,0.213587330196734
5.18,27020001,3,2,0.279999999999999,0.289999999999999,0.0596307154794164,0.143804452455085,16.884,0.0122938466037269,0.56,0.213587330196734
5.2,27020001,3,2,0.12,0.13,0.0254550506798518,0.0423696979880698,7.2168,0.00529282822522238,0.24,0.213080816567248
5.22,27020001,3,2,0.14,0.15,0.0296438152297774,0.0522313143194148,8.4224,0.00640204402853645,0.28,0.213080816567248
5.24,27020001,3,2,0.16,0.17,0.0338275284719772,0.0628929306507597,9.6288,0.00726705298701852,0.32,0.213080816567248
5.26,27020001,3,2,0.18,0.19,0.0379983399436013,0.0743545469821047,10.836,0.00826002436098465,0.36,0.213080816567248
5.28,27020001,3,2,0.2,0.21,0.0421493910063883,0.0866161633134497,12.044,0.00937326087213244,0.4,0.213080816567248
5.3,27020001,3,2,0.22,0.23,0.046283082759838,0.0996777796447946,13.2528,0.010469526751011,0.44,0.213080816567248
5.32,27020001,3,2,0.12,0.13,0.0249409257382588,0.0420719265019641,7.2168,0.00672149903427657,0.24,0.210599387516367
5.34,27020001,3,2,0.14,0.15,0.0290227143813046,0.0518839142522914,8.4224,0.00820653004986114,0.28,0.210599387516367
5.36,27020001,3,2,0.16,0.17,0.0330792156914283,0.0624959020026188,9.6288,0.00960675480976201,0.32,0.210599387516367
5.38,27020001,3,2,0.12,0.13,0.0245619986533765,0.0418278210537662,7.2168,0.00824816256572399,0.24,0.208565175448052
5.4,27020001,3,2,0.140000000000001,0.150000000000001,0.0285535548211524,0.0515991245627273,8.4224,0.0100237047571111,0.28,0.208565175448052
5.42,27020001,3,2,0.16,0.17,0.0325148904495855,0.0621704280716883,9.6288,0.0116394850998703,0.32,0.208565175448052
5.44,27020001,3,2,0.180000000000001,0.190000000000001,0.0364417006859811,0.0735417315806493,10.836,0.0134209100205623,0.36,0.208565175448052
5.46,27020001,3,2,0.2,0.21,0.0403302802339295,0.0857130350896104,12.044,0.0153511794872436,0.4,0.208565175448052
5.48,27020001,3,2,0.220000000000001,0.230000000000001,0.0442047256102933,0.0986843385985714,13.2528,0.0163487369655424,0.44,0.208565175448052
5.5,27020001,3,2,0.24,0.25,0.0480589401993852,0.112455642107532,14.4624,0.0175864013153332,0.48,0.208565175448052
5.52,27020001,3,2,0.260000000000001,0.270000000000001,0.0519781075432417,0.127026945616493,15.6728,0.0152488999327902,0.52,0.208565175448052
5.54,27020001,3,2,0.28,0.29,0.0559462640739955,0.142398249125455,16.884,0.0139360264724829,0.56,0.208565175448052
5.56,27020001,3,2,0.300000000000001,0.310000000000001,0.0599493327065187,0.158569552634416,18.096,0.0134083075573047,0.6,0.208565175448052
5.58,27020001,3,2,0.32,0.33,0.0639749072021088,0.175540856143377,19.3088,0.0134086715713716,0.64,0.208565175448052
5.6,27020001,3,2,0.340000000000001,0.350000000000001,0.0680255688105516,0.193312159652338,20.5224,0.0136058897688509,0.68,0.208565175448052
5.62,27020001,3,2,0.12,0.13,0.0240405727650767,0.039929398847224,7.2168,0.0124888513194317,0.24,0.192744990393534
5.64,27020001,3,2,0.14,0.15,0.0281325984842223,0.0493842986550947,8.4224,0.0140753665860517,0.28,0.192744990393534
5.66,27020001,3,2,0.16,0.17,0.0322453472597423,0.0596391984629654,9.6288,0.015423458995443,0.32,0.192744990393534
5.68,27020001,3,2,0.18,0.19,0.0363679271881397,0.0706940982708361,10.836,0.0162550835889646,0.36,0.192744990393534
5.7,27020001,3,2,0.2,0.21,0.0404981755293635,0.0825489980787067,12.044,0.0169993821671856,0.4,0.192744990393534
5.72,27020001,3,2,0.22,0.23,0.0446686658201774,0.0952038978865774,13.2528,0.0192040384529524,0.44,0.192744990393534
5.74,27020001,3,2,0.12,0.13,0.0248297623679676,0.0412018640601351,7.2168,0.00848122168687432,0.24,0.203348867167792
5.76,27020001,3,2,0.14,0.15,0.0290431979523233,0.0508688414034909,8.4224,0.00960013903392839,0.28,0.203348867167792
5.78,27020001,3,2,0.16,0.17,0.0332831507121822,0.0613358187468468,9.6288,0.0112829177813869,0.32,0.203348867167792
5.8,27020001,3,2,0.12,0.13,0.0252102690496286,0.041539766032995,7.2168,0.0087930479126098,0.24,0.206164716941625
5.82,27020001,3,2,0.140000000000001,0.150000000000001,0.029469626183558,0.0512630603718275,8.4224,0.00952838249356889,0.28,0.206164716941625
5.84,27020001,3,2,0.16,0.17,0.0337324288214614,0.06178635471066,9.6288,0.0102790257773381,0.32,0.206164716941625
5.86,27020001,3,2,0.180000000000001,0.190000000000001,0.037989619844913,0.0731096490494925,10.836,0.0106737778732376,0.36,0.206164716941625
5.88,27020001,3,2,0.2,0.21,0.0422332646023951,0.0852329433883249,12.044,0.0108049555388091,0.4,0.206164716941625
5.9,27020001,3,2,0.220000000000001,0.230000000000001,0.0464781876862038,0.0981562377271574,13.2528,0.0116480973155609,0.44,0.206164716941625
5.92,27020001,3,2,0.12,0.13,0.0255096606067054,0.0423325535671233,7.2168,0.00520178728610677,0.24,0.212771279726028
5.94,27020001,3,2,0.140000000000001,0.150000000000001,0.0297720868427798,0.0521879791616439,8.4224,0.00609465099616368,0.28,0.212771279726028
5.96,27020001,3,2,0.16,0.17,0.0340469050424958,0.0628434047561644,9.6288,0.00698224662418027,0.32,0.212771279726028
5.98,27020001,3,2,0.180000000000001,0.190000000000001,0.0383239136461118,0.074298830350685,10.836,0.00771080700226328,0.36,0.212771279726028
6,27020001,3,2,0.2,0.21,0.0425941616657407,0.0865542559452055,12.044,0.00829151750347497,0.4,0.212771279726028
6.02,27020001,3,2,0.220000000000001,0.230000000000001,0.0468664253024739,0.0996096815397261,13.2528,0.00913888753740988,0.44,0.212771279726028
6.04,27020001,3,2,0.24,0.25,0.051131799172477,0.113465107134247,14.4624,0.00983896790096036,0.48,0.212771279726028
6.06,27020001,3,2,0.260000000000001,0.270000000000001,0.0554043144064287,0.128120532728767,15.6728,0.0106212535987497,0.52,0.212771279726028
6.08,27020001,3,2,0.28,0.29,0.0596826909178464,0.143575958323288,16.884,0.0114550139211824,0.56,0.212771279726028
6.1,27020001,3,2,0.300000000000001,0.310000000000001,0.0639575356532163,0.159831383917808,18.096,0.0121320813359475,0.6,0.212771279726028
6.12,27020001,3,2,0.32,0.33,0.0682325115726132,0.176886809512329,19.3088,0.0128142013874445,0.64,0.212771279726028
6.14,27020001,3,2,0.340000000000001,0.350000000000001,0.0724989335453496,0.194742235106849,20.5224,0.0133721308404897,0.68,0.212771279726028
6.16,27020001,3,2,0.12,0.13,0.0256262797099539,0.042398072780771,7.2168,0.00414030292443651,0.24,0.213317273173092
6.18,27020001,3,2,0.14,0.15,0.0298555244170599,0.0522644182442329,8.4224,0.00489793679712949,0.28,0.213317273173092
6.2,27020001,3,2,0.16,0.17,0.0341067110778043,0.0629307637076947,9.6288,0.00583461634943384,0.32,0.213317273173092
6.22,27020001,3,2,0.18,0.19,0.038368537892759,0.0743971091711565,10.836,0.00689425824097296,0.36,0.213317273173092
6.24,27020001,3,2,0.2,0.21,0.0426499961332179,0.0866634546346184,12.044,0.00800922480470432,0.4,0.213317273173092
6.26,27020001,3,2,0.22,0.23,0.0469482705163076,0.0997298000980802,13.2528,0.00920788654537,0.44,0.213317273173092
6.28,27020001,3,2,0.24,0.25,0.0512526009671594,0.113596145561542,14.4624,0.0101939128183727,0.48,0.213317273173092
6.3,27020001,3,2,0.26,0.27,0.0555609527838593,0.128262491025004,15.6728,0.0110853837350164,0.52,0.213317273173092
6.32,27020001,3,2,0.28,0.29,0.0598857672863105,0.143728836488466,16.884,0.0124031916011148,0.56,0.213317273173092
6.34,27020001,3,2,0.12,0.13,0.0258558222392889,0.0423744525621984,7.2168,0.00706399180820087,0.24,0.21312043801832
6.36,27020001,3,2,0.140000000000001,0.150000000000001,0.0301961565384366,0.0522368613225647,8.4224,0.00809023222764326,0.28,0.21312043801832
6.38,27020001,3,2,0.16,0.17,0.0345496715123941,0.0628992700829311,9.6288,0.00938571720111721,0.32,0.21312043801832
6.4,27020001,3,2,0.180000000000001,0.190000000000001,0.0389059446949736,0.0743616788432975,10.836,0.0103028516692892,0.36,0.21312043801832
6.42,27020001,3,2,0.2,0.21,0.0432558245807516,0.0866240876036639,12.044,0.010920342549911,0.4,0.21312043801832
6.44,27020001,3,2,0.220000000000001,0.230000000000001,0.0475980065685119,0.0996864963640303,13.2528,0.0115684026281597,0.44,0.21312043801832
6.46,27020001,3,2,0.12,0.13,0.0260736532490911,0.0427965897342396,7.2168,0.00550797497922568,0.24,0.21663824778533
6.48,27020001,3,2,0.140000000000001,0.150000000000001,0.0303943190013487,0.0527293546899462,8.4224,0.00628292234666576,0.28,0.21663824778533
6.5,27020001,3,2,0.16,0.17,0.034706789517121,0.0634621196456528,9.6288,0.00710958390083986,0.32,0.21663824778533
6.52,27020001,3,2,0.12,0.13,0.0259526578878803,0.0429427626554512,7.2168,0.00559718817291321,0.24,0.217856355462093
6.54,27020001,3,2,0.14,0.15,0.0302389795610414,0.0528998897646931,8.4224,0.00645451233411317,0.28,0.217856355462093
6.56,27020001,3,2,0.16,0.17,0.0345390990785516,0.0636570168739349,9.6288,0.00717499746644185,0.32,0.217856355462093
6.58,27020001,3,2,0.18,0.19,0.0388426225305547,0.0752141439831768,10.836,0.00807400339723704,0.36,0.217856355462093
6.6,27020001,3,2,0.2,0.21,0.0431404269259904,0.0875712710924186,12.044,0.00901308750549874,0.4,0.217856355462093
6.62,27020001,3,2,0.22,0.23,0.0474245202507507,0.10072839820166,13.2528,0.00997819237628777,0.44,0.217856355462093
6.64,27020001,3,2,0.12,0.13,0.025738823466416,0.0425823813201399,7.2168,0.00548851021184562,0.24,0.214853177667833
6.66,27020001,3,2,0.14,0.15,0.0299972629011766,0.0524794448734966,8.4224,0.00627599381708315,0.28,0.214853177667833
6.68,27020001,3,2,0.159999999999999,0.169999999999999,0.0342554760580778,0.0631765084268532,9.6288,0.00713713473326696,0.32,0.214853177667833
6.7,27020001,3,2,0.12,0.13,0.0256150374533479,0.0426250687655559,7.2168,0.00550884940344724,0.24,0.215208906379633
6.72,27020001,3,2,0.14,0.15,0.0298577730624225,0.0525292468931486,8.4224,0.00633736702648427,0.28,0.215208906379633
6.74,27020001,3,2,0.16,0.17,0.0341175156266926,0.0632334250207412,9.6288,0.00715108952302762,0.32,0.215208906379633
6.76,27020001,3,2,0.18,0.19,0.0383835675856999,0.0747376031483339,10.836,0.00811331464495702,0.36,0.215208906379633
6.78,27020001,3,2,0.2,0.21,0.042653530025342,0.0870417812759265,12.044,0.00905179742135549,0.4,0.215208906379633
6.8,27020001,3,2,0.22,0.23,0.0469265755398931,0.100145959403519,13.2528,0.0100409789737741,0.44,0.215208906379633
6.82,27020001,3,2,0.24,0.25,0.0511936931942276,0.114050137531112,14.4624,0.0109681520536059,0.48,0.215208906379633
6.84,27020001,3,2,0.26,0.27,0.0554582377353265,0.128754315658704,15.6728,0.0118452337040515,0.52,0.215208906379633
6.86,27020001,3,2,0.28,0.29,0.0597336150597423,0.144258493786297,16.884,0.0129398145086188,0.56,0.215208906379633
6.88,27020001,3,2,0.12,0.13,0.025635032721933,0.0424007733943556,7.2168,0.00598860946922927,0.24,0.213339778286297
6.9,27020001,3,2,0.140000000000001,0.150000000000001,0.0299055908328007,0.0522675689600816,8.4224,0.00684488117186317,0.28,0.213339778286297
6.92,27020001,3,2,0.16,0.17,0.0341758260277572,0.0629343645258075,9.6288,0.0078992268523149,0.32,0.213339778286297
6.94,27020001,3,2,0.12,0.13,0.0256253746248595,0.0424111157162263,7.2168,0.00591205868763603,0.24,0.213425964301886
6.96,27020001,3,2,0.14,0.15,0.029891388497996,0.0522796350022641,8.4224,0.00686389041727641,0.28,0.213425964301886
6.98,27020001,3,2,0.16,0.17,0.0341607902737169,0.0629481542883018,9.6288,0.00785463618218587,0.32,0.213425964301886
7,27020001,3,2,0.12,0.13,0.0256042972488319,0.0424716417499021,7.2168,0.00572803481669506,0.24,0.21393034791585
7.02,27020001,3,2,0.140000000000001,0.150000000000001,0.0298549290155661,0.0523502487082191,8.4224,0.00658297335801713,0.28,0.21393034791585
7.04,27020001,3,2,0.16,0.17,0.0340985950354174,0.0630288556665361,9.6288,0.00754397609576851,0.32,0.21393034791585
7.06,27020001,3,2,0.180000000000001,0.190000000000001,0.0383275662752869,0.0745074626248531,10.836,0.00849607970873019,0.36,0.21393034791585
7.08,27020001,3,2,0.2,0.21,0.042552970654913,0.0867860695831701,12.044,0.00934600035108775,0.4,0.21393034791585
7.1,27020001,3,2,0.220000000000001,0.230000000000001,0.0467833528180495,0.0998646765414871,13.2528,0.0102851198594704,0.44,0.21393034791585
7.12,27020001,3,2,0.12,0.13,0.0254092185972767,0.0423870084756786,7.2168,0.00556162519704474,0.24,0.213225070630655
7.14,27020001,3,2,0.140000000000001,0.150000000000001,0.0296242429198186,0.0522515098882917,8.4224,0.00651072464481422,0.28,0.213225070630655
7.16,27020001,3,2,0.16,0.17,0.0338336401720213,0.0629160113009048,9.6288,0.00748293409092229,0.32,0.213225070630655
7.18,27020001,3,2,0.119999999999999,0.129999999999999,0.0253063316067433,0.0421776733459896,7.2168,0.00555231623287437,0.24,0.21148061121658
7.2,27020001,3,2,0.14,0.15,0.029482412763885,0.0520072855703212,8.4224,0.00657584803637959,0.28,0.21148061121658
7.22,27020001,3,2,0.159999999999999,0.169999999999999,0.0336322767217822,0.0626368977946527,9.6288,0.00773129574134541,0.32,0.21148061121658
7.24,27020001,3,2,0.12,0.13,0.0250670864092422,0.0421646727325244,7.2168,0.00701723197307083,0.24,0.211372272771037
7.26,27020001,3,2,0.14,0.15,0.0291789731886014,0.0519921181879452,8.4224,0.00775133921623523,0.28,0.211372272771037
7.28,27020001,3,2,0.16,0.17,0.0333151465671093,0.0626195636433659,9.6288,0.00795313680997025,0.32,0.211372272771037
7.3,27020001,3,2,0.18,0.19,0.0374642659133823,0.0740470090987866,10.836,0.00862328374871335,0.36,0.211372272771037
7.32,27020001,3,2,0.2,0.21,0.0416163596949017,0.0862744545542074,12.044,0.00947753874040046,0.4,0.211372272771037
7.34,27020001,3,2,0.22,0.23,0.0457694188067344,0.0993019000096281,13.2528,0.0103934359972546,0.44,0.211372272771037
7.36,27020001,3,2,0.24,0.25,0.0499149381069648,0.113129345465049,14.4624,0.011342857038743,0.48,0.211372272771037
7.38,27020001,3,2,0.26,0.27,0.0540454687050864,0.12775679092047,15.6728,0.0123228015762324,0.52,0.211372272771037
7.4,27020001,3,2,0.28,0.29,0.0581778787507685,0.14318423637589,16.884,0.0133107199888774,0.56,0.211372272771037
7.42,27020001,3,2,0.12,0.13,0.024847845592808,0.0416990970647757,7.2168,0.00579957903007984,0.24,0.207492475539797
7.44,27020001,3,2,0.140000000000001,0.150000000000001,0.0289910265203136,0.0514489465755716,8.4224,0.00679903783852068,0.28,0.207492475539797
7.46,27020001,3,2,0.16,0.17,0.0331545872774296,0.0619987960863676,9.6288,0.00805485900128573,0.32,0.207492475539797
7.48,27020001,3,2,0.12,0.13,0.0248753489107397,0.0416814602376205,7.2168,0.00634374927069077,0.24,0.207345501980171
7.5,27020001,3,2,0.14,0.15,0.0290488443032378,0.0514283702772239,8.4224,0.00724880773465417,0.28,0.207345501980171
7.52,27020001,3,2,0.16,0.17,0.0332222022964233,0.0619752803168274,9.6288,0.00818858991655385,0.32,0.207345501980171
7.54,27020001,3,2,0.12,0.13,0.0249948785328075,0.0415677624609102,7.2168,0.00634239620850631,0.24,0.206398020507585
7.56,27020001,3,2,0.140000000000001,0.150000000000001,0.0291596670328599,0.0512957228710619,8.4224,0.00716630413235837,0.28,0.206398020507585
7.58,27020001,3,2,0.16,0.17,0.033329159329175,0.0618236832812136,9.6288,0.00818925541220753,0.32,0.206398020507585
7.6,27020001,3,2,0.180000000000001,0.190000000000001,0.0374943442482739,0.0731516436913653,10.836,0.0089791213721766,0.36,0.206398020507585
7.62,27020001,3,2,0.2,0.21,0.0416473235957811,0.085279604101517,12.044,0.00961174798629415,0.4,0.206398020507585
7.64,27020001,3,2,0.220000000000001,0.230000000000001,0.0458047032672692,0.0982075645116687,13.2528,0.0107110446616823,0.44,0.206398020507585
7.66,27020001,3,2,0.12,0.13,0.0249670673247657,0.0417937890500522,7.2168,0.0055421478245513,0.24,0.208281575417101
7.68,27020001,3,2,0.14,0.15,0.0291234922914011,0.0515594205583942,8.4224,0.00649746299964988,0.28,0.208281575417101
7.7,27020001,3,2,0.16,0.17,0.0332888961140742,0.0621250520667362,9.6288,0.00759936942052343,0.32,0.208281575417101
7.72,27020001,3,2,0.18,0.19,0.0374537623184218,0.0734906835750783,10.836,0.00856877613688852,0.36,0.208281575417101
7.74,27020001,3,2,0.2,0.21,0.0416158976462144,0.0856563150834203,12.044,0.00948337451818579,0.4,0.208281575417101
7.76,27020001,3,2,0.22,0.23,0.0457823679499026,0.0986219465917623,13.2528,0.0105518678246086,0.44,0.208281575417101
7.78,27020001,3,2,0.12,0.13,0.0249821007815712,0.0417252680264042,7.2168,0.00596866085085548,0.24,0.207710566886702
