seed,scenario,scenarioLabel,condition,conditionLabel,conditionKind,N,BASE_TRACE_HASH_EXACT,CONDITION_TRACE_HASH_EXACT,CONFIG_HASH,REALIZATION_HASH,SCHEDULE_STATE_HASH,BLACKOUT_OWNER,BLACKOUT_CLIENT,BLACKOUT_OWNER_LOCK_EXPIRY,BLACKOUT_CLIENT_GRANT_EXPIRY,BLACKOUT_CLIENT_FINAL_ACTIVE,RECONFIGURATION_TARGET_CLIENT,RECONFIGURATION_TARGET_SLOT,FINAL_ALL_CERTIFIED,FINAL_SCHEDULED_COLLISION_FREE,FIRST_ALL_CERTIFIED_FRAME,CERTIFIED_NODE_FRAME_FRACTION,FALSE_VALID_EDGE_FRAMES,OWNER_LOCK_VIOLATIONS,STALE_GRANT_ACCEPTS,FUTURE_GRANT_ACCEPTS,RECONFIGURATION_APPLIED_FRAME,RECONFIGURATION_RELEASE_FENCE,RECOVERY_FRAME,AUTOMATIC_RECOLOR_COUNT,STATUS_ATTEMPTS,GRANT_ATTEMPTS,GRANT_ENTRIES_ATTEMPTED,CONTROL_ATTEMPTS,MANAGEMENT_RECIPIENT_ATTEMPTS,MANAGEMENT_RECIPIENT_SUCCESS,MANAGEMENT_RECIPIENT_ERASURE,MANAGEMENT_RECIPIENT_COLLISION,SCHEDULED_ATTEMPTS,FALLBACK_ATTEMPTS,SCHEDULED_RECIPIENT_ATTEMPTS,SCHEDULED_RECIPIENT_SUCCESS,SCHEDULED_RECIPIENT_ERASURE,SCHEDULED_RECIPIENT_COLLISION,FALLBACK_RECIPIENT_ATTEMPTS,FALLBACK_RECIPIENT_SUCCESS,FALLBACK_RECIPIENT_ERASURE,FALLBACK_RECIPIENT_COLLISION,SCHEDULED_COLLISION_FRAMES,FALLBACK_COLLISION_FRAMES,MAX_FALLBACK_ATTEMPTS_PER_NODE_FRAME,OFFERED_UTILIZATION,CHANNEL_UTILIZATION,ACCOUNTING_CLOSES,FUTURE_RANDOM_READS,RECEIVER_TRUTH_READS
16045057,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113095437940,113095437940,1757384,4137750,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,10,10291,10291,0,0,22,16,0,6,0,4,1,0.53735351316459,0.374953645230399,1,0,0
16045057,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113095437940,113095437940,1757387,4135675,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,47,9825,9825,0,0,110,96,0,14,0,10,1,0.526478828302921,0.377354995199852,1,0,0
16045058,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30452264564,30452264564,1062147,556567,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4777,0,0,3,3,0,0,0,0,1,0.485860169705041,0.485860169705041,1,0,0
16045058,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30452264564,30452264564,1718017,556567,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,1,4777,4531,246,0,3,2,1,0,0,0,1,0.485860169705041,0.485860169705041,1,0,0
16045058,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30452264564,30452264564,1386513,554412,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,790,1892,1786,7144,6777,367,0,1990,1,4777,4777,0,0,3,3,0,0,0,0,1,0.485359734355789,0.485359734355789,1,0,0
16045058,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30452264564,30452264564,1061693,588957,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,427,1998,1998,0,0,884,796,0,88,0,88,1,0.26760780301251,0.253345395558828,1,0,0
16045058,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30452264564,20757474040,1160088,1042176,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,137,3979,3979,0,0,275,275,0,0,0,0,1,0.461338837591692,0.461338837591692,1,0,0
16045058,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30452264564,30452264564,1062266,556587,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,3,4773,4773,0,0,7,7,0,0,0,0,1,0.485922724123697,0.485922724123697,1,0,0
16045058,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30452264564,30452264564,1062269,556005,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,15,4677,4677,0,0,34,34,0,0,0,0,1,0.481418805980429,0.481418805980429,1,0,0
16045058,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113143088959,113143088959,1756965,4137785,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,10295,0,0,29,27,0,2,0,2,1,0.53773086815979,0.375022255229526,1,0,0
16045058,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113143088959,113143088959,2412835,4137785,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,12,10295,9786,509,0,29,24,3,2,0,2,1,0.53773086815979,0.375022255229526,1,0,0
16045058,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113143088959,113143088959,2081331,4126562,504251476,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.988,0,0,0,0,NaN,NaN,NaN,0,1980,1786,5655,3766,33894,32239,1655,0,3952,12,10287,10287,0,0,29,27,0,2,0,2,1,0.537147683167208,0.374439070236945,1,0,0
16045058,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113143088959,113143088959,1746049,733570,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,611,2798,2798,0,0,1345,1186,0,159,0,117,1,0.165693147892299,0.147065533129252,1,0,0
16045058,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113143088959,74429966623,1854906,4497154,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,91,9497,9497,0,0,187,185,0,2,0,2,1,0.518314238406779,0.3963599649581,1,0,0
16045058,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113143088959,113143088959,1757384,4137783,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,13,10291,10291,0,0,31,29,0,2,0,2,1,0.537662258160662,0.375159475227781,1,0,0
16045058,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113143088959,113143088959,1757387,4135515,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,49,9825,9825,0,0,110,106,0,4,0,4,1,0.526684658300303,0.377663740195925,1,0,0
16045059,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30463455005,30463455005,1062147,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4777,0,0,5,5,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045059,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30463455005,30463455005,1718017,556589,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,2,4777,4509,268,0,5,5,0,0,0,0,1,0.48604783296101,0.48604783296101,1,0,0
16045059,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30463455005,30463455005,1386513,554253,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,782,1891,1778,7112,6757,355,0,1990,2,4777,4777,0,0,5,5,0,0,0,0,1,0.485046962262506,0.485046962262506,1,0,0
16045059,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30463455005,30463455005,1061693,588491,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,408,1998,1998,0,0,857,771,0,86,0,86,1,0.264042201149089,0.252031752767041,1,0,0
16045059,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30463455005,20676737687,1160088,1042000,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,129,3979,3979,0,0,259,259,0,0,0,0,1,0.459837531543936,0.459837531543936,1,0,0
16045059,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30463455005,30463455005,1062266,556565,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,2,4773,4773,0,0,5,5,0,0,0,0,1,0.485735060867728,0.485735060867728,1,0,0
16045059,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30463455005,30463455005,1062269,555961,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,13,4677,4677,0,0,28,28,0,0,0,0,1,0.48104347946849,0.48104347946849,1,0,0
16045059,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113418265503,113418265503,1756965,4137715,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,10295,0,0,19,13,0,6,0,4,1,0.537319208165026,0.374816425232144,1,0,0
16045059,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113418265503,113418265503,2412835,4137715,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,8,10295,9764,531,0,19,13,0,6,0,4,1,0.537319208165026,0.374816425232144,1,0,0
16045059,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113418265503,113418265503,2081331,4126467,504234725,NaN,NaN,NaN,NaN,NaN,3,3,1,1,13,0.9875,0,0,0,0,NaN,NaN,NaN,0,1982,1781,5636,3763,33867,32151,1716,0,3950,8,10285,10285,0,0,19,13,0,6,0,4,1,0.536427278176372,0.374130325240872,1,0,0
16045059,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113418265503,113418265503,1746049,731466,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,571,2798,2798,0,0,1253,1118,0,135,0,101,1,0.161576547944664,0.145521808148889,1,0,0
16045059,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113418265503,74650055601,1854906,4496603,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,74,9497,9497,0,0,151,145,0,6,0,4,1,0.516564683429034,0.394816239977737,1,0,0
16045059,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113418265503,113418265503,1757384,4137676,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,8,10291,10291,0,0,19,13,0,6,0,4,1,0.537147683167208,0.374850730231708,1,0,0
16045059,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113418265503,113418265503,1757387,4135338,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,40,9825,9825,0,0,92,80,0,12,0,8,1,0.525758423312085,0.376737505207707,1,0,0
16045060,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30273833104,30273833104,1062147,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4777,0,0,7,7,0,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045060,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30273833104,30273833104,1718017,556611,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,3,4777,4533,244,0,7,7,0,0,0,0,1,0.48623549621698,0.48623549621698,1,0,0
16045060,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30273833104,30273833104,1386513,554784,177402522,NaN,NaN,NaN,NaN,NaN,3,3,1,1,6,0.994,0,0,0,0,NaN,NaN,NaN,0,997,791,1907,1788,7152,6822,330,0,1988,3,4772,4772,0,0,7,7,0,0,0,0,1,0.485484843193102,0.485484843193102,1,0,0
16045060,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30273833104,30273833104,1061693,588403,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,404,1998,1998,0,0,847,761,0,86,0,86,1,0.263291548125211,0.250905773231224,1,0,0
16045060,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30273833104,20672567679,1160088,1042374,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,146,3979,3979,0,0,293,293,0,0,0,0,1,0.463027806895418,0.463027806895418,1,0,0
16045060,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30273833104,30273833104,1062266,556631,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,5,4773,4773,0,0,11,11,0,0,0,0,1,0.486298050635636,0.486298050635636,1,0,0
16045060,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30273833104,30273833104,1062269,556237,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,19,4677,4677,0,0,40,30,0,10,0,6,1,0.482169459004307,0.48123114272446,1,0,0
16045060,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113210905702,113210905702,1756965,4137674,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,10295,0,0,21,19,0,2,0,2,1,0.537422123163717,0.375022255229526,1,0,0
16045060,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113210905702,113210905702,2412835,4137674,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,9,10295,9822,473,0,21,16,3,2,0,2,1,0.537422123163717,0.375022255229526,1,0,0
16045060,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113210905702,113210905702,2081331,4126856,504261591,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98775,0,0,0,0,NaN,NaN,NaN,0,1982,1786,5639,3768,33912,32220,1692,0,3951,9,10285,10285,0,0,21,19,0,2,0,2,1,0.536804633171572,0.374610595234763,1,0,0
16045060,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113210905702,113210905702,1746049,733087,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,599,2798,2798,0,0,1340,1187,0,153,0,116,1,0.164458167908008,0.147785938120088,1,0,0
16045060,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113210905702,74506098906,1854906,4497047,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,86,9497,9497,0,0,175,171,0,4,0,4,1,0.517799663413325,0.396051219962027,1,0,0
16045060,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113210905702,113210905702,1757384,4137672,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,10,10291,10291,0,0,23,21,0,2,0,2,1,0.53735351316459,0.375159475227781,1,0,0
16045060,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113210905702,113210905702,1757387,4135710,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,49,9825,9825,0,0,119,104,0,15,0,9,1,0.526684658300303,0.377869570193307,1,0,0
16045061,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30225505504,30225505504,1062147,556703,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4777,0,0,10,8,0,2,0,2,1,0.486610822728919,0.486423159472949,1,0,0
16045061,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30225505504,30225505504,1718017,556703,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,5,4777,4542,235,0,10,8,0,2,0,2,1,0.486610822728919,0.486423159472949,1,0,0
16045061,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30225505504,30225505504,1386513,553719,177209009,NaN,NaN,NaN,NaN,NaN,3,3,1,1,7,0.991,0,0,0,0,NaN,NaN,NaN,0,992,784,1875,1776,7104,6743,361,0,1982,7,4759,4759,0,0,13,9,0,4,0,4,1,0.484358863657285,0.483983537145346,1,0,0
16045061,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30225505504,30225505504,1061693,589173,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,415,1998,1998,0,0,862,754,0,108,0,108,1,0.265355843940876,0.250530446719285,1,0,0
16045061,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30225505504,20577841712,1160088,1042224,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,137,3979,3979,0,0,274,272,0,2,0,2,1,0.461338837591692,0.461151174335723,1,0,0
16045061,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30225505504,30225505504,1062266,556701,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,6,4773,4773,0,0,12,10,0,2,0,2,1,0.486485713891606,0.486298050635636,1,0,0
16045061,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30225505504,30225505504,1062269,556141,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,19,4677,4677,0,0,39,37,0,2,0,2,1,0.482169459004307,0.481981795748338,1,0,0
16045061,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113003154513,113003154513,1756965,4137711,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,10,10295,10295,0,0,20,18,0,2,0,2,1,0.537525038162408,0.375022255229526,1,0,0
16045061,n10-ring2,N10 ring2 graph,data-erasure-5,DATA erasure 5%,data-separation,10,113003154513,113003154513,2412835,4137711,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,10,10295,9746,549,0,20,17,1,2,0,2,1,0.537525038162408,0.375022255229526,1,0,0
16045061,n10-ring2,N10 ring2 graph,management-erasure-5,Management erasure 5%,control-loss,10,113003154513,113003154513,2081331,4124440,504233711,NaN,NaN,NaN,NaN,NaN,3,3,1,1,11,0.988,0,0,0,0,NaN,NaN,NaN,0,1981,1779,5622,3760,33840,32085,1755,0,3952,10,10288,10288,0,0,20,18,0,2,0,2,1,0.536736023172445,0.374336155238254,1,0,0
16045061,n10-ring2,N10 ring2 graph,local-management,Local management reach,visibility-boundary,10,113003154513,113003154513,1746049,732749,382875129,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.19975,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,2400,2400,0,0,799,612,2798,2798,0,0,1341,1208,0,133,0,95,1,0.16579606289099,0.148815088106996,1,0,0
16045061,n10-ring2,N10 ring2 graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,10,113003154513,74386552432,1854906,4497006,501607650,1,2,421,0,0,3,3,0,1,NaN,0.889,0,0,0,0,NaN,NaN,NaN,0,2179,1989,6120,4168,37512,37113,399,0,3556,87,9497,9497,0,0,174,172,0,2,0,2,1,0.517902578412016,0.396154134960718,1,0,0
16045061,n10-ring2,N10 ring2 graph,state-loss,Local client state loss,rejoin-boundary,10,113003154513,113003154513,1757384,4137672,504265273,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98825,0,0,0,0,NaN,NaN,2,0,1980,1795,5921,3775,33975,33975,0,0,3953,10,10291,10291,0,0,20,18,0,2,0,2,1,0.53735351316459,0.37505656022909,1,0,0
16045061,n10-ring2,N10 ring2 graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,10,113003154513,113003154513,1757387,4135749,504082988,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.94075,0,0,0,0,222,221,NaN,5,2015,1902,5876,3917,35253,35253,0,0,3763,49,9825,9825,0,0,108,94,0,14,0,10,1,0.526684658300303,0.377663740195925,1,0,0
16045062,n5-6dof,N5 6-DOF graph,zero,Zero loss,native,5,30522846491,30522846491,1062147,556793,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,8,4777,4777,0,0,16,12,0,4,0,3,1,0.487173812496827,0.486798485984888,1,0,0
16045062,n5-6dof,N5 6-DOF graph,data-erasure-5,DATA erasure 5%,data-separation,5,30522846491,30522846491,1718017,556793,177409333,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.995,0,0,0,0,NaN,NaN,NaN,0,996,798,1987,1794,7176,7176,0,0,1990,8,4777,4515,262,0,16,12,0,4,0,3,1,0.487173812496827,0.486798485984888,1,0,0
16045062,n5-6dof,N5 6-DOF graph,management-erasure-5,Management erasure 5%,control-loss,5,30522846491,30522846491,1386513,554575,177406128,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.9945,0,0,0,0,NaN,NaN,NaN,0,996,790,1889,1786,7144,6817,327,0,1989,9,4774,4774,0,0,19,15,0,4,0,3,1,0.486673377147575,0.486298050635636,1,0,0
16045062,n5-6dof,N5 6-DOF graph,local-management,Local management reach,visibility-boundary,5,30522846491,30522846491,1061693,588923,137695735,NaN,NaN,NaN,NaN,NaN,3,3,0,1,NaN,0.3995,0,0,0,0,NaN,NaN,NaN,0,400,200,200,600,1600,1600,0,0,799,420,1998,1998,0,0,891,797,0,94,0,93,1,0.266294160220723,0.253533058814797,1,0,0
16045062,n5-6dof,N5 6-DOF graph,directed-grant-blackout,Directed GRANT blackout,grant-loss-witness,5,30522846491,20844459407,1160088,1042820,175959056,1,2,421,0,0,3,3,0,1,NaN,0.7955,0,0,0,0,NaN,NaN,NaN,0,1195,996,2186,2191,8764,8365,399,0,1591,163,3979,3979,0,0,324,320,0,4,0,3,1,0.466218082246899,0.465655092478991,1,0,0
16045062,n5-6dof,N5 6-DOF graph,state-loss,Local client state loss,rejoin-boundary,5,30522846491,30522846491,1062266,556791,177394327,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.994,0,0,0,0,NaN,NaN,2,0,996,799,1987,1795,7180,7180,0,0,1988,9,4773,4773,0,0,18,14,0,4,0,3,1,0.487048703659514,0.486673377147575,1,0,0
16045062,n5-6dof,N5 6-DOF graph,owner-reconfiguration,Owner tuple reconfiguration,lease-fence-boundary,5,30522846491,30522846491,1062269,556279,177307126,NaN,NaN,NaN,NaN,NaN,3,3,1,1,5,0.972,0,0,0,0,222,221,NaN,1,1006,813,1970,1819,7276,7276,0,0,1944,22,4677,4677,0,0,43,37,0,6,0,5,1,0.482732448772216,0.481981795748338,1,0,0
16045062,n10-ring2,N10 ring2 graph,zero,Zero loss,native,10,113112170690,113112170690,1756965,4137859,504292279,NaN,NaN,NaN,NaN,NaN,3,3,1,1,10,0.98875,0,0,0,0,NaN,NaN,NaN,0,1980,1794,5921,3774,33966,33966,0,0,3955,14,10295,10295,0,0,23,21,0,2,0,2,1,0.537936698157172,0.375125170228217,1,0,0
