seed,N,condition,traceHash,selectorHash,stateHash,physicalChangeCount,senderChangeCount,nonincidentSenderChangeCount,initiatorIsChangedEndpoint,affectedCount,affectedHash,changedSlotCount,outsideUnchanged,candidateProper,prepareBytes,maxResponseBytes,barrierClosed,barrierFrame,motionAuthorized,activationFrame,commitReady,allReactivated,reactivatedCount,finalSuppressedCount,prepareBudgetExhausted,commitBudgetExhausted,edgeReceipts,requiredEdgeReceipts,actualSubsetUnion,collisionFrames,collisionEdges,controlAttempts,controlBytes,controlAirtime,attemptBound,byteBound,attemptBoundRatio,byteBoundRatio,recipientAttempts,recipientSuccess,recipientErasure,prepareAttempts,quietAttempts,claimAttempts,proofAttempts,responseAttempts,commitAttempts,revokeAttempts,futureRandomReads,receiverTruthReads
16091001,5,nominal-zero,975633406,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091001,5,iid20,6110564210,46437,12387789,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,20,948,0.030336,83,3656,0.240963855421687,0.259299781181619,80,62,18,1,2,9,0,2,3,3,0,0
16091001,5,prepare-blackout,975559516,46437,12335571,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,72,64,8,8,8,0,0,0,0,2,0,0
16091001,5,quiescent-blackout,975527116,46437,11748240,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,108,100,8,8,16,0,0,0,0,3,0,0
16091001,5,response-blackout,824640562,46437,12459415,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,224,224,0,1,2,30,0,20,0,3,0,0
16091001,5,commit-blackout,974582026,46437,11775894,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,68,56,12,1,2,3,0,2,6,3,0,0
16091001,5,revoke-blackout,966271900,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,36,12,1,2,3,0,2,1,3,0,0
16091001,5,incomplete-union,975743626,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091002,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091002,5,iid20,6078647365,49231,12948869,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,26,1240,0.03968,112,4884,0.232142857142857,0.253890253890254,104,82,22,1,3,12,0,4,2,4,0,0
16091002,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091002,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091002,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091002,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091002,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
16091002,5,incomplete-union,973486565,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091003,5,nominal-zero,974742689,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091003,5,iid20,6039010001,52286,14580751,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,31,1506,0.048192,141,6112,0.219858156028369,0.246400523560209,124,106,18,1,4,15,0,5,1,5,0,0
16091003,5,prepare-blackout,974668799,52286,14142606,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,144,136,8,8,24,0,0,0,0,4,0,0
16091003,5,quiescent-blackout,974636399,52286,13582275,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,180,172,8,8,32,0,0,0,0,5,0,0
16091003,5,response-blackout,826397602,52286,14378567,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,400,400,0,1,4,50,0,40,0,5,0,0
16091003,5,commit-blackout,972625529,52286,14440624,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,100,76,24,1,4,5,0,4,6,5,0,0
16091003,5,revoke-blackout,965381183,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,60,20,1,4,5,0,4,1,5,0,0
16091003,5,incomplete-union,974874509,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091004,5,nominal-zero,975633406,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091004,5,iid20,6055829014,46437,12137478,1,1,1,0,3,91,1,1,1,44,26,1,7,1,8,1,1,3,0,0,0,2,2,1,0,0,19,814,0.026048,83,3656,0.228915662650602,0.222647702407002,76,56,20,3,3,6,0,3,1,3,0,0
16091004,5,prepare-blackout,975559516,46437,12335571,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,72,64,8,8,8,0,0,0,0,2,0,0
16091004,5,quiescent-blackout,975527116,46437,11748240,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,108,100,8,8,16,0,0,0,0,3,0,0
16091004,5,response-blackout,824640562,46437,12459415,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,224,224,0,1,2,30,0,20,0,3,0,0
16091004,5,commit-blackout,974582026,46437,11775894,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,68,56,12,1,2,3,0,2,6,3,0,0
16091004,5,revoke-blackout,966271900,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,36,12,1,2,3,0,2,1,3,0,0
16091004,5,incomplete-union,975743626,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091005,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091005,5,iid20,6071729117,49231,13372265,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,20,898,0.028736,112,4884,0.178571428571429,0.183865683865684,80,65,15,1,3,8,0,3,1,4,0,0
16091005,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091005,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091005,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091005,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091005,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
16091005,5,incomplete-union,973486565,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091006,5,nominal-zero,974742689,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091006,5,iid20,6082798972,52286,14883646,3,3,3,0,5,210,3,1,1,52,26,1,8,1,9,1,1,5,0,0,0,4,4,1,0,0,48,2240,0.07168,141,6112,0.340425531914894,0.366492146596859,192,142,50,4,12,20,0,6,1,5,0,0
16091006,5,prepare-blackout,974668799,52286,14142606,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,144,136,8,8,24,0,0,0,0,4,0,0
16091006,5,quiescent-blackout,974636399,52286,13582275,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,180,172,8,8,32,0,0,0,0,5,0,0
16091006,5,response-blackout,826397602,52286,14378567,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,400,400,0,1,4,50,0,40,0,5,0,0
16091006,5,commit-blackout,972625529,52286,14440624,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,100,76,24,1,4,5,0,4,6,5,0,0
16091006,5,revoke-blackout,965381183,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,60,20,1,4,5,0,4,1,5,0,0
16091006,5,incomplete-union,974874509,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,0,53,53,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091007,5,nominal-zero,975633406,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091007,5,iid20,6075392766,46437,12336009,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,19,918,0.029376,83,3656,0.228915662650602,0.25109409190372,76,67,9,1,2,9,0,3,1,3,0,0
16091007,5,prepare-blackout,975559516,46437,12335571,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,2,1,0,0,2,1,0,0,18,592,0.018944,83,3656,0.216867469879518,0.161925601750547,72,64,8,8,8,0,0,0,0,2,0,0
16091007,5,quiescent-blackout,975527116,46437,11748240,1,1,1,0,3,91,1,1,1,44,26,0,NaN,0,NaN,0,0,0,3,1,0,0,2,1,0,0,27,808,0.025856,83,3656,0.325301204819277,0.221006564551422,108,100,8,8,16,0,0,0,0,3,0,0
16091007,5,response-blackout,824640562,46437,12459415,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,0,0,0,3,0,0,0,2,1,0,0,56,2844,0.091008,83,3656,0.674698795180723,0.777899343544858,224,224,0,1,2,30,0,20,0,3,0,0
16091007,5,commit-blackout,974582026,46437,11775894,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,0,1,2,0,1,2,2,1,0,0,17,600,0.0192,83,3656,0.204819277108434,0.164113785557987,68,56,12,1,2,3,0,2,6,3,0,0
16091007,5,revoke-blackout,966271900,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,1,0,0,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,36,12,1,2,3,0,2,1,3,0,0
16091007,5,incomplete-union,975743626,46437,12576772,1,1,1,0,3,91,1,1,1,44,26,1,5,1,6,1,1,3,0,0,0,2,2,0,53,53,12,460,0.01472,83,3656,0.144578313253012,0.12582056892779,48,48,0,1,2,3,0,2,1,3,0,0
16091008,5,nominal-zero,973354745,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091008,5,iid20,6092839918,49231,13231533,2,2,2,0,4,143,2,1,1,48,26,1,7,1,8,1,1,4,0,0,0,3,3,1,0,0,31,1402,0.044864,112,4884,0.276785714285714,0.287059787059787,124,106,18,3,8,12,0,3,1,4,0,0
16091008,5,prepare-blackout,973280855,49231,12683422,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,3,1,0,0,3,1,0,0,27,840,0.02688,112,4884,0.241071428571429,0.171990171990172,108,100,8,8,16,0,0,0,0,3,0,0
16091008,5,quiescent-blackout,973248455,49231,13158164,2,2,2,0,4,143,2,1,1,48,26,0,NaN,0,NaN,0,0,0,4,1,0,0,3,1,0,0,36,1056,0.033792,112,4884,0.321428571428571,0.216216216216216,144,136,8,8,24,0,0,0,0,4,0,0
16091008,5,response-blackout,825072548,49231,13339791,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,0,0,0,4,0,0,0,3,1,0,0,78,3876,0.124032,112,4884,0.696428571428571,0.793611793611794,312,312,0,1,3,40,0,30,0,4,0,0
16091008,5,commit-blackout,971772275,49231,13081469,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,0,1,3,0,1,3,3,1,0,0,21,750,0.024,112,4884,0.1875,0.153562653562654,84,66,18,1,3,4,0,3,6,4,0,0
16091008,5,revoke-blackout,963993239,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,1,0,0,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,48,16,1,3,4,0,3,1,4,0,0
16091008,5,incomplete-union,973486565,49231,12849189,2,2,2,0,4,143,2,1,1,48,26,1,5,1,6,1,1,4,0,0,0,3,3,0,53,53,16,610,0.01952,112,4884,0.142857142857143,0.124897624897625,64,64,0,1,3,4,0,3,1,4,0,0
16091009,5,nominal-zero,974742689,52286,14226939,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,1,5,0,0,0,4,4,1,0,0,20,760,0.02432,141,6112,0.141843971631206,0.12434554973822,80,80,0,1,4,5,0,4,1,5,0,0
16091009,5,iid20,6041293769,52286,14033005,3,3,3,0,5,210,3,1,1,52,26,1,6,1,7,1,1,5,0,0,0,4,4,1,0,0,28,1220,0.03904,141,6112,0.198581560283688,0.199607329842932,112,88,24,2,6,10,0,4,1,5,0,0
16091009,5,prepare-blackout,974668799,52286,14142606,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,4,1,0,0,4,1,0,0,36,1088,0.034816,141,6112,0.25531914893617,0.178010471204188,144,136,8,8,24,0,0,0,0,4,0,0
16091009,5,quiescent-blackout,974636399,52286,13582275,3,3,3,0,5,210,3,1,1,52,26,0,NaN,0,NaN,0,0,0,5,1,0,0,4,1,0,0,45,1304,0.041728,141,6112,0.319148936170213,0.213350785340314,180,172,8,8,32,0,0,0,0,5,0,0
16091009,5,response-blackout,826397602,52286,14378567,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,0,0,0,5,0,0,0,4,1,0,0,100,4908,0.157056,141,6112,0.709219858156028,0.803010471204188,400,400,0,1,4,50,0,40,0,5,0,0
16091009,5,commit-blackout,972625529,52286,14440624,3,3,3,0,5,210,3,1,1,52,26,1,5,1,6,1,0,1,4,0,1,4,4,1,0,0,25,900,0.0288,141,6112,0.177304964539007,0.147251308900524,100,76,24,1,4,5,0,4,6,5,0,0
